,日期,评论
10931,2019/10/28,　　宝钢股份(600019)2019年三季度网上业绩说明会周一上午在全景网举办，公司董事会秘书王娟在本次活动上介绍，当前铁矿石价格比上季度高点已有较大回落，由于采购周期和库存周期影响，相应成本下降不会在四季度完全体现，但与三季度比平均入库成本会有一定程度的下降。但四季度热轧、厚板等产品价格面临一定压力，购销差价难言乐观。
10932,2019/10/28,利好
10933,2019/10/28,
10934,2019/10/28,真的假的啊，你这样是为哪般？
10935,2019/10/28,真的呀，早上竞价出的奥马
10936,2019/10/28,盘子大，要不你来拉，看我走不走就完了
10937,2019/10/28,说出来吧，有什么不便透露的，这么含蓄。
10938,2019/10/28,你买了宝钢吗？要是买了，我要跑了
10939,2019/10/28,存货同比只多了22亿啊，为何说存货占用了35亿？
10940,2019/10/28,今年还有两个月，这几日反思，看来自己重仓宝钢攀钢，是自己今年操作的失误
10941,2019/10/28,钢铁区块链领导者？
10942,2019/10/28,我在招商亏3900，那条破船，沉了好多天
10943,2019/10/28,招商亏我八千多、牙签肉也是肉呀
10944,2019/10/28,我还好，没挣钱，亏了七八百，今天挣回来就持平
10945,2019/10/28,准备好碗筷吃肉，今天不涨停，明天就涨停了
10946,2019/10/28,哈哈，又看见你、我也进了这个
10947,2019/10/28,　　10月28日，宝钢股份(600019)2019年三季度网上业绩说明会周一上午举办。宝钢股份称，公司盐城项目基地的总体规划设计工作已启动。　　稍早前，宝钢股份披露三季报显示，今年前三季度公司共实现营业收入2168.76亿元，同比下降3.75%，净利润88.74亿元，同比下降43.65%。　　盐城项目进展如何？宝钢股份称，公司盐城项目目前主要围绕项目报批报建、产能指标、用煤指标、项目用地、码头航道等事项开展有关前期准备工作，基地的总体规划设计工作已启动，并在码头布局、总图布置等方面形成了初步方案。　　早在2018年11月，中国宝武钢铁集团与江苏省人民政府、江苏省南京市人民政府、江苏省盐城市人民政府签订了《战略合作协议》，各方将共同推进中国宝武梅钢区域产业转移和转型发展，推动钢铁产业向江苏沿海转移。　　此外，江苏省盐城市政府与中国宝武签署协议，在盐城滨海港工业园区新建2000万吨级“绿色、智慧、精品”钢铁生产基地。项目为一次性规划，分阶段实施，一期产能规模800万-1000万吨，投资500亿元。　　今年7月，宝钢股份宣布，将独资设立宝钢盐城钢铁有限公司(下称“宝钢盐城”)，注册资本5亿元，后续将结合项目可行性研究结果并经公司董事会另行批准后，对盐城钢铁进行增资或其他相应调整。
10948,2019/10/28,恭喜老师
10949,2019/10/28,最近炒股，买什么都跌，卖了就就涨，
10950,2019/10/28,媒体一番话，股民一阵风，一夜之间链概念风靡市场，轻松将视线扯离行情主题。概念股的火热掩盖了核心群的蠢蠢欲动。过几天先把炒题材的给闷了。
10951,2019/10/28,你就是个练钢的，你拿人家汽车来说什么事，汽车销量好了，我不直接汽车股还来买你这钢铁股，有这样的逻辑吗？
10952,2019/10/28,超级老鼠仓。
10953,2019/10/28,不是，有消息的玩期指，以1博10的利润，股票太慢，茅台涨1年也只是1倍
10954,2019/10/28,我真的要与你们反着做，你们给的增持，我就是要减持
10955,2019/10/28,　　宝钢股份(600019)2019年三季度网上业绩说明会周一上午在全景网举办，公司董事会秘书王娟在本次活动上介绍，公司持续实施以技术领先为特征的精品开发战略。每年会加大前瞻性、突破性、原创性等方面的技术研发投入，每年都会有新产品实现全球首发。
10956,2019/10/28,区块链板块是垃圾股板块，盘小绩差，炒概念救不了这个群体，创新不能当饭吃。舆论会陆续制造出一连串的题材揪着散户鼻子四处游走。看看热闹也不赖。
10957,2019/10/28, 　　宝钢股份(600019)2019年三季度网上业绩说明会周一上午在全景网举办，公司财务总监吴琨宗在本次活动上介绍，汽车行业的电动化趋势对公司的影响将是显著的，将有力推动公司无取向硅钢、超高强钢等高端产品的升级换代需求，支撑公司的差异化道路；汽车的共享化、无人化趋势对公司的影响主要体现在未来汽车总体规模上，对高端产品需求的影响不明显。
10958,2019/10/27,欧冶云商区块链？别笑死人了。
10959,2019/10/27,我这个月开始买入，后面定投，一个月几百股买入，只要是一直在这个低价位区间，就一直买，高了就抛些，下来再继续，拿个三五年
10960,2019/10/27,嗯
10961,2019/10/27,为祖国点赞
10962,2019/10/27,贴友，你想要怎样的融合真的有点想配合你一下
10963,2019/10/27,明日好戏开始
10964,2019/10/27,明天怒涨一分钱
10965,2019/10/27,买入宝钢，低估值世界级钢铁龙头，股价处历史低位，分红可期，区块链概念。最好的配置标的，低风险，进可攻退可守，买入！
10966,2019/10/27,no zuo no die! 且行且珍惜。
10967,2019/10/27,区块链高热度之际周一如何选股？重点推荐有买入机会的宝钢
10968,2019/10/27,人心散了，队伍就不好带了，股民资金大逃亡，已无人、无资金参与了。
10969,2019/10/27,然并卵
10970,2019/10/27,进击的上海：区块链产业中心的下一匹黑马？
10971,2019/10/27,连续几周汇总之后，对A股庄家运作原理已全面掌握，技术面再无难事。生理接近虚脱，但心理解脱了，先睡一个月休息休息。现在的观点是真的贵了。
10972,2019/10/27,中国宝武、同济大学、上海银行等单位共同探索基于区块链的大宗商品供应链金融应用示范项目。
10973,2019/10/27,
10974,2019/10/27,还持有上海农商行股份。。。
10975,2019/10/27,中国宝武、同济大学、上海银行等单位共同探索基于区块链的大宗商品供应链金融应用示范项目。
10976,2019/10/27,一块九毛八吧
10977,2019/10/27,另外控股宝信软件50.81%股份
10978,2019/10/27,物联网都是为了一带一路！
10979,2019/10/26,　　国内宏观经济增速放缓背景下，钢铁行业集体承压。　　10月25日晚间，宝钢股份(600019)披露三季报，今年前三季度宝钢股份共实现营业收入2168.76亿元，同比下降3.75%；净利润88.74亿元，同比下降43.65%；经营活动产生的现金流净额195.95亿元，同比下降46.68%；基本每股收益0.4元。　　前三季净利降44%　　第三季度，宝钢股份共实现营业收入761亿元，去年同期为769亿元，净利润29.22亿元，上年同期为62.81亿元。前三季度，宝钢股份净利润88.74亿元，同比下降43.65%。　　公司表示，三季度外部市场不确定性加剧，国内大中型钢企利润率持续回落。钢铁产品价格总体呈下行趋势，三季度国内钢材价格指数和国际钢材价格指数环比分别下跌3.3%、4.9%；矿石价格持续上涨，三季度普氏62%铁矿石指数环比二季度上涨1.9%，煤焦价格高位震荡；下游汽车板市场同比降幅收窄，但仍延续负增长。　　在此背景下，三季度宝钢股份及时把握市场变化，动态调整生产节奏，加大成本削减工作力度，前三季度累计成本削减47.7亿元，超额完成年度目标；同时，加速变革提高效率，从价值最大化出发，推进管理变革，打造极致的管理效率、组织效率与流程效率，前三季度正式员工劳动效率提升5.3%，其中管理人员提升7.1%，经营业绩达到预期。　　在第三季度，宝钢股份完成铁产量1179.6万吨，钢产量1243.7万吨，商品坯材销量1210.6万吨，实现合并利润36.6亿元。前三季度累计完成铁产量3462.3万吨，钢产量3672.3万吨，商品坯材销量3545.8万吨，实现合并利润119.7亿元。　　前十大股东方面，2019年第三季度，宝钢股份新进两基金股东，分别为招商银行-博时中证央企创新驱动交易型开放式指数证券投资基金、中国银行嘉实中证央企创新驱动交易型开放式指数证券投资基金，分别持股2.61亿股、1.96亿股，占总股本持股比例分别为1.17%、0.88%，分列第八和第十大股东。　　钢铁行业集体承压　　宝钢股份的业绩下滑并非钢铁行业个例。25日晚间，八一钢铁同步披露三季报，前三季度公司共实现营业收入154.91亿元，同比增长0.74%；净利润2.4亿元，同比下降58.4%，基本每股收益0.16元。　　公司表示，自去年11月份以来，国内钢材市场进入需求淡季，尤其受冬季新疆建筑钢材市场需求大幅减少、价格大幅下降、销售不畅等不利因素影响，一季度公司亏损，进入二季度，公司抓住市场行情回暖时机，积极组织欧冶炉等产线全面复产，实现满负荷生产，扭转了经营形势被动局面。从2019年1~9月疆内钢企运行质量来看，受原材料价格上涨与钢市价格下行影响，行业整体利润较去年同期均有所下降。公司1~9月实现净利润2.4亿元，同比减少58.4%。　　此前一日，攀钢钒钛亦披露，前三季度公司共实现营业收入103.8亿元，同比减少2.69%；实现净利润约14.1亿元，同比减少31.13%。公司表示，业绩变动主要因钒钛产品市场价格较去年同期均存在一定幅度下跌，其中钒产品市场价格较去年同期存在较大幅度下跌。　　前三季度业绩下滑之钢铁企业不在少数。据柳钢股份披露，预计今年前三季度净利润与上年同期相比将减少16.38亿元-19.32亿元，同比减少50%-59%，计扣非净利润将减少16.11亿元到19.05亿元。　　柳钢股份表示，影响公司本次业绩的原因：一是2019年以来，原燃料尤其是铁矿石价格大幅上涨，公司生产成本持续上升；二是同时由于国内经济增速放缓，市场需求疲弱，钢材价格震荡下行，导致公司业绩下滑。　　10月23日，工信部在发布前三季度钢铁行业运行情况时指出，行业利润大幅滑坡。1月~8月，我国钢铁工业营业收入5.58万亿元，虽然同比增长8.9%，但实现利润2259.9亿元，同比下降24.7%，行业利润率为4.05%，同比下降1.8个百分点。另据中国钢铁工业协会统计，1月~8月90家重点大中型企业实现利润1369亿元，同比下降29%。　　国海证券研报指出，三季度经济增速继续放缓，经济下行压力加大，预计将拉低钢铁行业的市场预期，限制钢材消费，钢材市场需求不及预期，供应压力显现，未来难以保持上升态势，预计进入冬季之后，钢铁市场将会较快步入淡季。
10980,2019/10/26,又不淘汰落后产能了
10981,2019/10/26,难怪股价不涨
10982,2019/10/26,钢铁需求还是没多少改变
10983,2019/10/26,中央汇金资产管理有限责任公司 已经不再三季报十大流通里了，，第10流通股东持有1.96亿股，是嘉实指数基金了。。。
10984,2019/10/26,明年退市
10985,2019/10/26,下周主力先撤了，再放消息叫小散割肉
10986,2019/10/26,低估值世界级钢铁龙头宝钢股份，持股区块链企业欧冶云商36.72%！
10987,2019/10/26,
10988,2019/10/26,武钢养猪：早在2012年，武汉钢铁集团在新闻发布会上宣布“十二五”期间将投资390亿元于相关产业，其中包括养猪。
10989,2019/10/26,武钢大火
10990,2019/10/26,武钢
10991,2019/10/26,低估值世界级钢铁龙头宝钢股份，持股区块链企业欧冶云商36.72%！
10992,2019/10/26,是宝钢区块链吗？？？
10993,2019/10/26,10月24日，新京报记者自中国宝武集团获悉，中国宝武钢铁集团有限公司董事长陈德荣与巴西淡水河谷公司总裁兼首席执行官柏安铎在巴西卡拉加斯共同签署了一系列战略项目协议，以进一步深化并扩大双方的合作。
10994,2019/10/26," 宝钢股份(600019)2019-10-25融资融券信息显示，宝钢股份融资余额886,669,308元，融券余额1,826,316元，融资买入额10,513,268元，融资偿还额8,149,315元，融资净买额2,363,953元，融券余量313,800股，融券卖出量67,000股，融券偿还量65,000股，融资融券余额888,495,624元。宝钢股份融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2019-10-25600019宝钢股份888,495,624融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)886,669,30810,513,2688,149,3152,363,953融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)1,826,316313,80067,00065,000沪市全部融资融券数据一览 宝钢股份融资融券数据"
10995,2019/10/26,看多的人会把什么利空都往好处想。然鹅。。并无法摆脱挨套的命运
10996,2019/10/26,筑高墙，广屯粮。频繁从金融系统委任封疆大吏，好兆头
10997,2019/10/26,意志不坚的抓紧跑路，我跟你到几十元。
10998,2019/10/26,
10999,2019/10/26,放下工作，多享受人生，先生已经很了不起了
11000,2019/10/26,在那开户，
11001,2019/10/26,一个人干一个团队的工作量是无法完成的，注定无法全面了解这个市场。近期是疲惫的，以前干十分钟的活，现在耗时半小时。妥善的解决几只个股还是可以的，其余的慢慢来
11002,2019/10/26,保持住就是胜利
11003,2019/10/26,保持住接下来会又几个涨停等着你
11004,2019/10/26,先生熬夜这么晚
11005,2019/10/26,行情向纵深发展，后市的节奏会非常复杂。随着对时空体系认知加深，能看到的东西越来越多，但能说的则越来越少观点对大家只是参考，但这种展示的意义越来越小。人是急于求财的，但普遍没有获取它的能力，这类博弈最终会伤害自己。此前各种草图只是简单指向，并不准确，数据也是掺水的，公开场合嘛人在学习的过程要征服的是自己，理解这一点就能进步。市场的归市场，尊重丛林法则
11006,2019/10/26,19年底看你表演，股需要酝酿
11007,2019/10/26,原标题：经观头条 | 易会满的座谈会背后，一场关乎资本市场未来的变局　　三个工作日，两场座谈会，这是证监会主席易会满最近日程表的一部分。　　在这两场易会满亲自主持的座谈会中，他请进来了一些重量级的“客人”：无论是一级市场的创投、私募股权基金，还是社保基金、保险机构，他们无疑都是资本市场中掌管着巨量资金的大腕。　　这些只是易会满在最近一段时间内频频主持的座谈会中一部分。上任270余天以来，易会满召开并亲自出席了第四次座谈会。如此密集召开的座谈会，在证券监管领域并不常见。　　而与之相对应的，是更多显而易见的变化。一系列来自证监会的新政策接踵而至，证监系统人事变动也已全面展开。诸多举措之下，一场关乎资本市场全局变革的风暴正在掀起。
11008,2019/10/26,写了一些，又全删了，看到主力这么费劲，算了数据太多需要整理，忙不过来，没时间扯淡等启动之后两周内来吧里打个招呼就离开了。
11009,2019/10/26,交易系统在那下载
11010,2019/10/26,业绩下降之钢铁龙头现价仍值得中长期投资持
11011,2019/10/25,钢价下跌铁矿石上涨的环境下能实现这个业绩也是相当可以了。
11012,2019/10/25,大涨
11013,2019/10/25,市场不认可，没有任何办法，宝钢历史上7折净资产的时候有多少？
11014,2019/10/25,这个是重大利空吧
11015,2019/10/25,15年以前还是很多的，不复权你看下，最低13年那会才0.5几pb，0.7算一个中枢吧，pb1.0上倒是不多，所以我也不看好群里的那个20，净资产附近吧，8 9块还是有希望，另外技术上看还得调整几个月
11016,2019/10/25,那个20块的就是个神棍，装神弄鬼也是有人信我也是醉了。还把我拉黑，拉黑我宝钢就能上20吗？哎
11017,2019/10/25,必须跌停
11018,2019/10/25,中国的有色没有哪个业绩好过，以前玩厦门钨业，一年有那么一波行情，现在韭菜不好割了
11019,2019/10/25,你们怎么确定汇金卖了？三季度第10流通股东持有1.96亿股，二季度末汇金只持有1.94亿股，如果三季度汇金未买卖就进不了10大流通股了
11020,2019/10/25,数据是社会属性
11021,2019/10/25,我算了一下，退出8.5亿股，均价算6.2元，合计50多亿，三季度总共成交100亿，敢情是全让这两货卖了
11022,2019/10/25,国新投资有限公司 6.54亿 退出 2.93% 中央汇金资产管理有限责任公司 1.94亿 退出 0.87%
11023,2019/10/25,营收和利润较同期均降低！预计跌可能性很大
11024,2019/10/25,周一突破6.1元
11025,2019/10/25,  　　宝钢股份10月26日最新公布的2019年三季报显示，前三季度营业收入2172亿元，同比下降3.75%；归属于上市公司股东的净利润88.7亿元，同比下降43.65%。基本每股收益0.4元。  　　近年来，公司的业绩情况如下表所示：      宝钢股份历史业绩    报告期 营业收入 净利润 每股收益(元) 每股净资产(元) 每股经营现金流量(元) 股息率(%) 净资产收益率(%)   营业收入(元) 同比增长(%) 净利润(元) 同比增长(%)    2019-09-30 2172亿 -3.75 88.7亿 -43.65 0.4 7.84 0.88 - 5.04 2019-06-30 1411亿 -5.16 61.9亿 -38.19 0.28 7.7 0.42 - 3.48 2019-03-31 655亿 -3.08 27.3亿 -45.71 0.12 8.04 0.06 - 1.5 2018-12-31 3052亿 5.43 216亿 12.49 0.97 7.92 2.05 - 12.7 2018-09-30 2256亿 1.04 157亿 34.96 0.71 7.68 1.65 - 9.38    　　近8年来，该公司同期营业收入及增速情况如下图：      　　同期，该公司归属上市公司股东净利润及增速情况如下图：    (注：数据来源东方财富Choice数据，截至2019年10月26日)
11026,2019/10/25,下周宝钢连续跌停板五天，进入2元ST行情
11027,2019/10/25,三季报彻底坐实了对主力净成本的判断。下周起，宝钢的下影不会深也不会放量了，很遗憾
11028,2019/10/25,你喜欢听他，就是没主见
11029,2019/10/25,三季度有效换手是60亿元，国新和汇金合计退出50多亿元，剩余的被基金和散户补仓瓜分了。鼓捣仨月就为这点事
11030,2019/10/25,钢价最差的2015年宝钢都能赚，可见宝钢就是相当好的企业。
11031,2019/10/25,你的盘感很牛啊，刚刚武钢2冷轧发生大火
11032,2019/10/25,对。厉害了。
11033,2019/10/25,最垃圾的股 经常涨一星期 结果不够一天跌的。
11034,2019/10/25,这里只是腰，准备好下跌！向着2块走起！！！
11035,2019/10/25,买的少，慢慢加，不急！
11036,2019/10/25,等着分红
11037,2019/10/25,国新投资有限公司 、中央汇金资产管理有限责任公司 退出了，股东人数还减少了？
11038,2019/10/25,和业绩没啥关系，现在话都不让说了
11039,2019/10/25,跌倒3块就差不多了
11040,2019/10/25,不信你就鼓掌慢些
11041,2019/10/25,打开软件都惊呆了，一天一排新股，恐怖如斯
11042,2019/10/25,你的网名那么多X，你应该用S开头那样的话你就真的完美融合了
11043,2019/10/25,宝钢有没有庄啊@有的话，这个庄幸福啊!发个帖子一个小时也就是百八号人浏览！这真是一片死寂啊！宝钢这样不合理啊！
11044,2019/10/25,中国神钢出生了
11045,2019/10/25,小声点，正研究点钢成金呢！马上就要成功，别让外人知道。
11046,2019/10/25,研发中，飞天茅台不能停，嫩模小妹不能走，鱼翅虫草不能断，费时又伤身，研究结果，卧槽，几十亿用了结果还是一块废铁！
11047,2019/10/25,研发费用(元) 33.86亿 27.56亿 22.86% 产线研发费用较上年同期增加
11048,2019/10/25,789月联合舰队在主力净成本价进来接了国新和汇金的盘，但你看不见他为了避免放量用了一个季度的时间换手。国新和汇金去哪了？明年还会回来。
11049,2019/10/25,好人楼主，好人品，
11050,2019/10/25,　　宝钢股份(600019)10月25日晚间披露三季报，公司2019年前三季度实现营业收入2168.76亿元，同比下降3.75%；净利润88.74亿元，同比下降43.65%。基本每股收益0.40元。 
11051,2019/10/25,
11052,2019/10/25,悲剧
11053,2019/10/25,利空才是买入时，利好正是出货时。
11054,2019/10/25,
11055,2019/10/25,还是重庆商报报的，好玩
11056,2019/10/25,多谢将军
11057,2019/10/25,"宝钢股份融资融券信息显示，2019年10月24日融资净偿还731.84万元；融资余额8.84亿元，较前一日下降0.82%。融资方面，当日融资买入724.32万元，融资偿还1456.16万元，融资净偿还731.84万元。融券方面，融券卖出1.53万股，融券偿还14.39万股，融券余量31.18万股，融券余额181.16万元。融资融券余额合计8.86亿元。宝钢股份融资融券交易明细（10-24）宝钢股份历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。#autowrite-box{box-sizing:border-box;color:#333;font-size:14px}@media(min-width:320px){#autowrite-box{font-size:12px}}@media(min-width:414px){#autowrite-box{font-size:14px}}@media(min-width:768px){#autowrite-box{font-size:14px}}@media(min-width:1000px){#autowrite-box{font-size:16px}}#autowrite-box ul,#autowrite-box ol,#autowrite-box li{list-style:none}#autowrite-box em,#autowrite-box i{font-style:normal}#autowrite-box a:hover{text-decoration:none}#autowrite-box h1,#autowrite-box h2,#autowrite-box h3,#autowrite-box h4,#autowrite-box h5{font-size:100%;font-weight:500;margin-bottom:10px}#autowrite-box img{-ms-interpolation-mode:bicubic;display:block;border:0;max-width:100%;margin:0 auto}#autowrite-box table{font-family:Simsun;border-collapse:collapse;border-spacing:0;text-align:center;width:100%!important;font-size:1em}#autowrite-box table tr th,#autowrite-box table tr td{border:1px solid #d8e6ff;padding:5px;text-align:center;-webkit-text-size-adjust:none;line-height:1.5}#autowrite-box table tr th{font-size:1em;color:#fff;background-color:#1c65b0;vertical-align:middle}#autowrite-box table tr td{font-size:.9em;color:#000;background-color:#fff}#autowrite-box .showtable{margin-bottom:10px}#autowrite-box p{margin-bottom:10px;text-indent:2em;text-align:justify;line-height:1.5em;font-size:1em;padding:0;box-sizing:border-box}#autowrite-box h1{font-size:1.5em}#autowrite-box h2{font-size:1.25em;text-align:center;padding:20px 0}#autowrite-box h3{font-size:1.125em}#autowrite-box h4{font-size:1em;font-weight:700}#autowrite-box h5{font-size:.9em;color:#2395f1}#autowrite-box .section{margin-bottom:10px}#autowrite-box .source{color:#999;font-size:12px!important;display:block;text-align:center;margin-bottom:10px}#autowrite-box .tbul li{border:1px solid #ccc;border-top:0;padding:5px}#autowrite-box .tbul li:first-child{border-top:1px solid #ccc}#autowrite-box a.link{color:blue}#autowrite-box a.link:hover{text-decoration:underline}.linechart{line-height:30px;font-size:12px;text-align:left;} #autowrite-box .linechart p {text-indent: 0;margin-bottom:0;}"
11058,2019/10/25," 宝钢股份(600019)2019-10-24融资融券信息显示，宝钢股份融资余额884,305,355元，融券余额1,811,558元，融资买入额7,243,182元，融资偿还额14,561,557元，融资净买额-7,318,375元，融券余量311,800股，融券卖出量15,300股，融券偿还量143,900股，融资融券余额886,116,913元。宝钢股份融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2019-10-24600019宝钢股份886,116,913融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)884,305,3557,243,18214,561,557-7,318,375融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)1,811,558311,80015,300143,900沪市全部融资融券数据一览 宝钢股份融资融券数据"
11059,2019/10/25,整体细化已经完成明年大盘走势比我此前预计要曲折一些，这种路径是高低位群体互动所致，即便如此，这个过程也将是主散皆欢愉的场景临门一脚了，不适合多说
11060,2019/10/25,利润都是宝钢股份增资来的
11061,2019/10/25,低位群体启动方式我判断是跨周启动，启动时间也大致确定，毕竟是主力决定的事，到时再看。位置都是固定的，低点切入后再修正时间
11062,2019/10/25,你说了这么多，用词云里雾里的；我也看了好久，终于看明白了！大意就是：有人告诉我，我前面2厘米处有好几百万，快拣起来，拣起来就是我的了！这活雷锋我该怎么感谢呢？还有就是路上一大群看着我拣那好几百万的人我该怎么感谢他们？虽然钱不是路上那一大群丢的，但他们都让给我拣，我怎么也得谢谢他们不是！
11063,2019/10/25,黑名单真是个好东西，弹弹手指的事，不影响喝茶
11064,2019/10/25,不屑时，读者只需从嘴角啐口唾沫，随即将视线转向别处。不用进来撕扯。
11065,2019/10/25,保留明天的交易实力，其重要性胜过今天能否获利 。
11066,2019/10/25,9月25日，财政部发布统计显示，1月至8月，全国国有及国有控股企业主要经济指标继续保持增长态势，资产负债水平继续下降。其中，实现利润总额24093.1亿元，同比增长6.1%；建材、建筑、交通运输仓储等行业利润增长较快....
11067,2019/10/25,东方财富网属西藏的吗？不是在上海啊？
11068,2019/10/25,
11069,2019/10/25,好一个大涨，散户成本都套
11070,2019/10/25,"2019 年第三季度报告6 / 28前十名无限售条件股东持股情况股东名称 持有无限售条件流通股的数量股份种类及数量种类 数量中国宝武钢铁集团有限公司（注） 11,300,148,999 人民币普通股 11,300,148,999武钢集团有限公司 2,982,172,472 人民币普通股 2,982,172,472中国石油天然气集团有限公司 800,000,000 人民币普通股 800,000,000中国证券金融股份有限公司 666,600,578 人民币普通股 666,600,578北京诚通金控投资有限公司 653,544,793 人民币普通股 653,544,793香..."
11071,2019/10/25,国新投资有限公司 6.54亿 退出 2.93% 中央汇金资产管理有限责任公司 1.94亿 退出 0.87%
11072,2019/10/25,指标/日期 2019-09-30 2019-06-30 2019-03-31 2018-12-31 2018-11-30 2018-09-30 股东总数 337085 340930 350479 354539 354611 345329 较上期变化 -1.13% -2.72% -1.15% -0.02% +2.69% -1.74%
11073,2019/10/25,
11074,2019/10/25, 　　10月24日，停牌15天的宝钢包装成功复牌。15天前，宝钢包装以重大资产重组为由宣布停牌，如今复牌当天，宝钢包装平开，报4.7元/股，不过很快股价冲至4.99元/股，涨幅6.17%。随后，宝钢包装在高位震荡，期间最高冲至5.08元/股。而截至收盘，宝钢包装报4.9元/股，涨幅收窄至4.26%，成交额为1.32亿元。　　据了解，10月23日，在复牌前，宝钢包装公布了本次资产重组的具体内容。据了解，宝钢包装拟向实际控制人中国宝武发行股份购买其持有的河北制罐30%股权、武汉包装30%股权、佛山制罐30%股权及哈尔滨制罐30%股权；宝钢包装拟向三峡金石、安徽产业并购、安徽交控金石及北京金石鸿汭发行股份购买其合计持有的河北制罐20%股权、武汉包装20%股权、佛山制罐20%股权及哈尔滨制罐20%股权。　　本次交易将采用向特定对象非公开发行股票方式，本次发行股份购买资产的发行对象为中国宝武、三峡金石、安徽产业并购、安徽交控金石及北京金石鸿汭。发行股份购买资产的发行价格为4.01元/股。而在交易完成后，河北制罐、武汉包装、佛山制罐及哈尔滨制罐将成为宝钢包装的全资子公司。宝钢包装表示，交易前后上市公司的主营业务未发生重大变化。　　另外，宝钢包装还公布了三季度报业绩情况。据了解，前三季度，宝钢包装实现营业收入40.64亿元，同比增长6.63%；归属于上市公司股东的净利润7376.43万元，同比增长157.34%；归属于上市公司股东的扣除非经常性损益的净利润6432.12万元，同比增长221.35%；基本每股收益0.09元，同比增2倍。　　对于业绩增长原因，宝钢包装表示，报告期内，受益于两片罐和印铁产品销量的增长和公司各项营运措施的实施的改善，公司盈利能力提高，所以相关会计数据和财务指标均好于上年同期。 
11075,2019/10/25,亏损几百亿
11076,2019/10/25,联合舰队是比国投更加强大的神秘力量，是这个市场的灵魂。具体是什么，只能意会。哈哈哈
11077,2019/10/25,将军联合舰队是什么
11078,2019/10/25,不必对这些倒仓行为太在意，左右手的关系，整理区靠时间化解即可，不影响后市，宝钢只是央企群体的一个成员，启动等吹号。
11079,2019/10/25,现在各种道具台词都没用，套牢区就在那里，你要就去拿，不要就继续流失。目的很简单，招式眼花缭乱，这都没用，就是耗着你。嘎嘎嘎嘎
11080,2019/10/25,数据是社会属性
11081,2019/10/25,利好茅台，钢铁淡季都去买茅台了。
11082,2019/10/25,宝钢股份一两块？
11083,2019/10/25,2018钢铁盈利太好了，三季度报环比一定下跌！
11084,2019/10/25,股价都一两块了，你还想怎么搞
