,日期,股票代码,评论
4156,2019/10/28,538,其中第三季度收入同增13%，盈利已经抬头了，应该长期利好吧
4157,2019/10/28,538,安全，好事情。
4158,2019/10/28,538,漂亮
4159,2019/10/28,538,低于预期 明天跌停
4160,2019/10/28,538,你脑有问题。
4161,2019/10/28,538,太坏
4162,2019/10/28,538,你预期比茅台赚的还多？
4163,2019/10/28,538,和济川一样
4164,2019/10/28,538,这股明天跌停？说跌停的都在想什么？明天你怕是高开不敢买吧
4165,2019/10/28,538,其中第三季度收入同增13%，盈利已经抬头了，应该长期利好吧
4166,2019/10/29,538,低于预期？2019预计利润36.4亿，第三季度已经完成35.42亿，还低于预期？
4167,2019/10/29,538,你真是SB
4168,2019/10/29,538,87元的股价，增速才7%，向中空间应不大。本人今天尾市出3分之2，剩下的，等明天冲高再出。今天的大升在意料之外。
4169,2019/10/28,538,  　　云南白药10月29日最新公布的2019年三季报显示，前三季度营业收入216亿元，同比增长8.36%；归属于上市公司股东的净利润35.4亿元，同比增长7.46%。基本每股收益2.77元。  　　近年来，公司的业绩情况如下表所示：      云南白药历史业绩    报告期 营业收入 净利润 每股收益(元) 每股净资产(元) 每股经营现金流量(元) 股息率(%) 净资产收益率(%)   营业收入(元) 同比增长(%) 净利润(元) 同比增长(%)    2019-09-30 216亿 8.36 35.4亿 7.46 2.77 29.29 0.12 - 8.7 2019-06-30 139亿 5.72 22.5亿 8.59 2.16 34.39 -0.43 - 5.57 2019-03-31 69.7亿 10.04 8.46亿 4.97 0.81 19.92 -0.28 - 3.97 2018-12-31 267亿 9.84 33.1亿 5.14 3.18 38.09 2.53 - 17.37 2018-09-30 200亿 9.53 33.0亿 4.88 3.17 18.44 1.24 - 14.26    　　近8年来，该公司同期营业收入及增速情况如下图：      　　同期，该公司归属上市公司股东净利润及增速情况如下图：    (注：数据来源东方财富Choice数据，截至2019年10月29日)
4170,2019/10/28,538,作为新人，很认真的读完了三季报全文，一点发现就是云南的资本还是很抱团的，云南合和集团、红塔证券、云南白药等你中有我我中有你，消除了公司无实际控制人的担忧。不好的就是，平安人寿和社保基金减仓了，但十大股东持股比例还是增加的，值得欣慰。
4171,2019/10/29,538,正因为基金减仓形成目前价位，过往记录12月又会有大批基金增入，所以目前应该是基金入场。
4172,2019/10/29,538,经营下降还涨这么高，看不懂
4173,2019/10/29,538,是的，为了考核冲业绩，2个月就回去了。
4174,2019/10/28,538,增长乏力
4175,2019/10/28,538,明天跌停
4176,2019/10/28,538,傻逼就是你
4177,2019/10/28,538,你今年赚多少钱
4178,2019/10/28,538,业绩没爆增，同比下滑一点而已，大惊小怪的
4179,2019/10/28,538,跌到74 再来
4180,2019/10/28,538,神经有问题！
4181,2019/10/28,538,果真是垃圾
4182,2019/10/28,538,报告不严谨，流通股股东持股数明显错了
4183,2019/10/29,538,成功把你甩出去了。呵呵
4184,2019/10/29,538,1
4185,2019/10/29,538,到74告诉我一声
4186,2019/10/29,538,优质白马股，都是稳步前进的，看好他。
4187,2019/10/30,538,没有啊，我成本89，拿了半年了。因为这个错过了科技股份行情，如果不赚钱我是不会有的。说跌停只是气话而已。
4188,2019/11/6,538,同比是增长还是下滑了？谢谢
4189,2019/10/28,538,如果基金大幅减仓，业绩好有毛用！如果基金联合社保抱团坐庄。就算是巨额套现+巨额亏损也会在熊市创出历史新高，炒预期明年扭亏为盈概念！
4190,2019/10/28,538,如果炒股看一下基金持仓情况就可以赚钱那这个市场大部分人都可以赚钱，你敢保证国庆后机构或基金没有变化，机构也会打时间差
4191,2019/10/28,538,炒题才才炒概念最后大都亏的很惨，你敢保证这些题材概念无业绩股10年后很多会边缘化或退市！
4192,2019/10/28,538,9月30日后的放量涨停难道是散户买的?先出后进故意不想让散户看到
4193,2019/10/28,538,中国抗体是什么东东
4194,2019/10/28,538,下午涨停
4195,2019/10/28,538,要涨？我先买点
4196,2019/10/28,538,d
4197,2019/10/28,538,　　  据IPO早知道消息，10月25日，香港生物医药企业——中国抗体制药有限公司(以下称“中国抗体制药”)在递交上市申请书三个月之后，顺利通过港交所聆讯。据称中国抗体将于本周启动招股。　　值得一提的是，同日晚间，云南白药(000538.SZ)公告称，为提高自身资金利用效率，更好的借助资本市场优势推动公司的战略布局、促进整体战略目标的实现，加速国际化进程，计划使用自有资金5000万美元(约合3.5亿元人民币)，以基石投资者的身份参与认购SinoMabBioScienceLimited(中国抗体制药)在香港联合交易所首次公开发行的股份，并相应签署《基石投资协议》。这也是云南白药首次作为基石投资人投资创新药企业。　　中国抗体制药由前香港中文大学教授、前香港生物科技院院长、港交所生物科技咨询小组顾问梁瑞安博士于2001年在香港创立，是一家致力于研究、开发、生产及商业化针对自身免疫疾病治疗的抗体等生物制剂的香港生物医药企业，主要研制以单克隆抗体为基础的生物药，专注于包括类风湿性关节炎、系统性红斑狼疮、天疱疮、哮喘等在内的免疫疾病的治疗。　　投资前，中国抗体制药前五大股东为SkytechTechnologyLimited(持股21.70%)、ForbestCapitalInvestmentGroupLimited(持股24.21%)、海南海药(000566.SZ，持股18.45%)、ApricotOverseaHoldingsLimited(持股13.14%)与WestBiolakeHoldingsLimited(持股8.78%)。而SkytechTechnologyLimited为梁瑞安博士名下全资企业。　　投资前中国抗体制药股权结构　　中国抗体制药本次IPO拟募资约2亿美元，具体的发行架构为发售架构为全球发售90%以及香港公开发售10%。中金公司与东方证劵国际为其本次联席保荐人。　　在抗体领域，梁瑞安博士是全球第一个提出“功能人源化”概念的科学家，同时也是全球首个成功开发人源化CD22靶点单抗的科学家，于2018年被港交所特聘为生物科技咨询小组顾问。　　依托梁瑞安博士超过三十年从事单克隆抗体开发及产业化的经验，历经十余年的发展，中国抗体制药已建立起以全球领先的CD22靶点为核心的创新药平台，在自身免疫病(类风湿性关节炎，系统性红斑狼疮)和抗肿瘤(非霍奇金淋巴瘤)领域开发出了多个First-in-class的单抗新药并开展了多项临床试验，是该领域研发进展最快的创新药企业。　　在其产品管线中，共有6款在研药物覆盖约10种适应症。其中，进展最快的为用于治疗类风湿关节炎(RA)的CD22单抗药物SM03，作为中国抗体制药的核心产品，SM03现已处入临床三期，是目前全球首款及唯一一款用于治疗类风湿关节炎临床阶段抗CD22单克隆抗体药物，中国抗体制药计划于2019年年底前完成受试患者的招募。此外，SM03针对系统性红斑狼疮正处于临床一期，而针对非霍奇金淋巴瘤则处于临床二期。　　　　其他产品中，SN1011是第三代BTK抑制剂，也用于治疗类风湿关节炎、系统性红斑狼疮及天疱疮，目前在澳洲处于一期临床试验，预计2019年年底完成一期临床试验。而致力于哮喘以及罕见病特发性肺纤维化治疗的SM17正处于新药研究阶段，拟于2021年第一季度进行人体临床试验。　　弗若斯特沙利文报告显示，自身免疫性疾病(包括类风湿关节炎、系统性红斑狼疮、干燥综合症及天疱疮等)的全球市场规模的在2018年达到1137亿美金，预期将于2030年达到1913亿美金。但在中国市场由于诊断率低并且缺少有效治疗方案，2018年市场规模仅仅达到134亿元，自身免疫性疾病的中国生物药市场供应不足。　　就此次云南白药投资中国抗体来说，双方也具有产品协同方面的考量。云南白药的核心产品云南白药系列(如云南白药气雾剂、云南白药膏、云南白药创可贴等)专注于止血镇痛、消肿化瘀，针对疼痛管理，产品销售渠道偏向消费端。中国抗体未来首个上市的旗舰产品SM03针对慢性免疫系统疾病如类风湿关节炎，需长期用药，消费属性较强，双方在销售渠道方面具有很强的协同效应。　　同时，中国抗体也有望借助云南白药的销售能力，凭借云南白药的资本加持和资源嫁接，通过现成渠道迅速打开市场，获取市场份额。中国抗体自建商业化团队有望与白药商业化队伍通力合作，有力保障其产品上市后的市场导入和销售。　　需要提及的是，中国抗体制药是我国少数具有全面能力的生物制药公司之一。中国抗体制药在招股书中明确表示，不会依赖CMO进行生产。目前，中国抗体制药已在深圳、海口及苏州分别设立了研究中心及生产基地。　　与其他赴港IPO的生物科技企业一样，中国抗体制药亦是一家尚未盈利的创新药企业。财务数据显示，2017年、2018年与2019年前四个月，中国抗体制药分别亏损5190万元、8361万元与2840万元。对应地，中国抗体制药的研发费用达到3260万元、4728万元以及2021万元，研发成本支出为亏损的主要原因。　　目前，按照进度，中国抗体制药SM03药物，是目前国内外同类产品中治疗RA的唯一一款产品。如若获批，有望成为国内首个治疗RA的CD22单抗药物。此番中国抗体制药若能顺利上市，将成为港交所第一家采用港交所“新政”上市的香港本地生物科技企业。
4198,2019/10/28,538,飞一下呗
4199,2019/10/28,538,与海南海药有关吗？
4200,2019/10/28,538,你来多久了，中抗是海药潜在利好之一
4201,2019/10/29,538,000538什么价格可以买进，
4202,2019/10/29,538,现在买
4203,2019/10/29,538,曾说80以下不做思虑完全买进.现在亦然.因长线都在布局中...
4204,2019/10/29,538,
4205,2019/10/29,538,看不懂
4206,2019/10/28,538,发树上演资本大腾挪，哈哈
4207,2019/10/28,538,我们这些吧虫咋混的？刚注册，就发表高论，佩服啊！
4208,2019/10/28,538,算你说对了
4209,2019/10/28,538,你应该看财务报表，不应该看软件显示，软件一会儿显示多一会儿显示少，不知道是搞鬼还是弄哪样
4210,2019/10/28,538,一样的疑惑，谁来解释
4211,2019/10/28,538,应该一直看财务分析细化项目.我觉得那样更准确:
4212,2019/10/28,538,2019年7月2日增发的510.3亿元哪去了，在资产负债表了也看不到
4213,2019/10/28,538,2019年7月2日增发的510.3亿元资金为什么没有在净资产中体现，股本12.77亿，平均增发来的资金约40元。
4214,2019/10/28,538,云南白药股权质押，发树玩了资本大腾挪，又还款了，哈哈
4215,2019/10/28,538,你是傻瓜。
4216,2019/10/28,538,看来只有等回购完毕才能会涨.
4217,2019/10/28,538,确实如此.员工激励方案不改变，除非回购完毕，股价才有机会
4218,2019/10/28,538,楼主在那看到员工激励现在有变了？
4219,2019/10/28,538,完了
4220,2019/10/28,538,明天最少五个点！
4221,2019/10/28,538,你好，云南白药，你买进了，还是未买进。
4222,2019/10/28,538,云南白药被福建头号地皮六忙把持住了，前景黯淡无光，早晚被掏空，哈哈
4223,2019/10/28,538,我也喜欢白药
4224,2019/10/28,538,
4225,2019/10/28,538,
4226,2019/10/28,538,你是傻B一个
4227,2019/10/28,538,详细阅读财报了吗？傻子？没有研究就没有发言权！ 不做功课还想赚钱？靠意淫吗？傻子！！
4228,2019/10/28,538,新三板股转公司总经理：新三板市场投资者的适当性门槛为500万元人民币金融资产。设立之初，考虑主要服务对象是创新型、创业型、成长型民营中小微企业，风险相对较高，设置了较高的投资准入要求。徐明说，不可否认，这一要求在市场发展初期，对于增加市场韧性，守住不发生系统性风险的底线等发挥了积极的作用。但这一极高的投资者门槛很难适应目前新三板市场发展的需要，不但到了非改不可的程度，而且新三板市场也具备了降低投资者门槛的现实基础。一方面，和沪深证券市场一亿多投资者相比，新三板市场的高门槛将绝大多数投资者拒之门外，合格投资者仅仅只有区区几十万人数，面对近万家挂牌公司，平均每家挂牌公司仅有数十名投资者。过少的投资者使挂牌公司的融资极其困难、市场的流动性严重枯竭、交易的连续性无法进行，资本市场的基本功能受到了极大的制约，新三板市场的发展受到了很大的影响。
4229,2019/10/28,538,傻逼就是你
4230,2019/10/28,538,和四大行仅微增5%一样 ，不能支持股价
4231,2019/10/28,538,福建尖商赶紧走人，哈哈
4232,2019/10/28,538,云南白药，这票会上涨的。
4233,2019/10/28,538,尾盘又拉起来，搞死人
4234,2019/10/28,538,高开为什么要买？ 追进去 高走 又能赚多少？
4235,2019/10/28,538,不乐观
4236,2019/10/28,538,肯定是合理涨幅，但是中报优秀，则大跌了。不同的是中报时在短期高位，目前属低位
4237,2019/10/28,538,不会太乐观，能稍微好转点估计有些难
4238,2019/10/28,538,为什么
4239,2019/10/28,538,不要脸，要钱
4240,2019/10/28,538,今天就上涨了，000538。
4241,2019/10/28,538,明后两天安全抄底！
4242,2019/10/28,538,000538价格在什么位置可以抄底。
4243,2019/10/28,538,等到猴年马月去了
4244,2019/10/28,538,呵呵，跟我一样中枪这两只股票哇
4245,2019/10/28,538,白药的脸丢尽了
4246,2019/10/28,538,让败家子弄坏了
4247,2019/10/28,538,这个形态，会上涨吗，你懂股票才怪呢。
4248,2019/10/28,538,大家可以去其他高风险股吧发帖，让那些主力来002110抄底吧！不要碰那些没有盈利能力的高风险概念股。什么链都是一地鸡毛没有盈利能力。
4249,2019/10/28,538,看来不回购完毕是不会大涨的
4250,2019/10/28,538,发树谐音（乏术）忒不吉利了，哈哈
4251,2019/10/28,538,真低调
4252,2019/10/17,538," 云南白药(000538)2019-10-16融资融券信息显示，云南白药融资余额610,194,289元，融券余额7,693,393元，融资买入额90,382,062元，融资偿还额340,956,866元，融资净买额-250,574,804元，融券余量93,719股，融券卖出量13,200股，融券偿还量31,100股，融资融券余额617,887,682元。云南白药融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2019-10-16000538云南白药617,887,682融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)610,194,28990,382,062340,956,866-250,574,804融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)7,693,39393,71913,20031,100深市全部融资融券数据一览 云南白药融资融券数据"
4253,2019/10/17,538,汹涌澎湃啊，
4254,2019/10/17,538,"云南白药融资融券信息显示，2019年10月16日融资净偿还2.51亿元；融资余额6.1亿元，较前一日下降29.11%，降幅两市第二。融资方面，当日融资买入9038.21万元，融资偿还3.41亿元，融资净偿还2.51亿元，净偿还额两市排名第二，净偿还额占当日成交额的27.18%。融券方面，融券卖出1.32万股，融券偿还3.11万股，融券余量9.37万股，融券余额769.34万元。融资融券余额合计6.18亿元。云南白药融资融券交易明细（10-16）云南白药历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。#autowrite-box{box-sizing:border-box;color:#333;font-size:14px}@media(min-width:320px){#autowrite-box{font-size:12px}}@media(min-width:414px){#autowrite-box{font-size:14px}}@media(min-width:768px){#autowrite-box{font-size:14px}}@media(min-width:1000px){#autowrite-box{font-size:16px}}#autowrite-box ul,#autowrite-box ol,#autowrite-box li{list-style:none}#autowrite-box em,#autowrite-box i{font-style:normal}#autowrite-box a:hover{text-decoration:none}#autowrite-box h1,#autowrite-box h2,#autowrite-box h3,#autowrite-box h4,#autowrite-box h5{font-size:100%;font-weight:500;margin-bottom:10px}#autowrite-box img{-ms-interpolation-mode:bicubic;display:block;border:0;max-width:100%;margin:0 auto}#autowrite-box table{font-family:Simsun;border-collapse:collapse;border-spacing:0;text-align:center;width:100%!important;font-size:1em}#autowrite-box table tr th,#autowrite-box table tr td{border:1px solid #d8e6ff;padding:5px;text-align:center;-webkit-text-size-adjust:none;line-height:1.5}#autowrite-box table tr th{font-size:1em;color:#fff;background-color:#1c65b0;vertical-align:middle}#autowrite-box table tr td{font-size:.9em;color:#000;background-color:#fff}#autowrite-box .showtable{margin-bottom:10px}#autowrite-box p{margin-bottom:10px;text-indent:2em;text-align:justify;line-height:1.5em;font-size:1em;padding:0;box-sizing:border-box}#autowrite-box h1{font-size:1.5em}#autowrite-box h2{font-size:1.25em;text-align:center;padding:20px 0}#autowrite-box h3{font-size:1.125em}#autowrite-box h4{font-size:1em;font-weight:700}#autowrite-box h5{font-size:.9em;color:#2395f1}#autowrite-box .section{margin-bottom:10px}#autowrite-box .source{color:#999;font-size:12px!important;display:block;text-align:center;margin-bottom:10px}#autowrite-box .tbul li{border:1px solid #ccc;border-top:0;padding:5px}#autowrite-box .tbul li:first-child{border-top:1px solid #ccc}#autowrite-box a.link{color:blue}#autowrite-box a.link:hover{text-decoration:underline}.linechart{line-height:30px;font-size:12px;text-align:left;} #autowrite-box .linechart p {text-indent: 0;margin-bottom:0;}"
4255,2019/10/16,538,"2019年10月16日，云南白药A股开盘84.49元，全日下跌2.99%，股价收报82.09元。自2019年10月14日以来，云南白药收盘价连续三日收于年线（250日均线）之上。前次回顾东方财富Choice数据显示，云南白药股价前一次连续三日收于年线之上为今年的9月18日，当日收盘价为77.47元（前复权），次日股价出现了下跌。历史回测回溯近一年股价，云南白药共计实现5次连续三日收于年线之上。历史数据显示，次日股价跌多涨少，共计实现上涨1次，涨幅为0.72%；遭遇下跌4次，最大跌幅为2.48%。市场统计统计2018年4月19日至2019年4月18日的全市场数据，东方财富Choice数据显示，共有3156只个股连续三日收与年线之上6436次，其中3101次第二日股价上涨，3174次股价下跌，161次股价无变动，全市场次日平均收益率为0.00%。若将期限拉长，一个月（20日）、三个月（60日）、六个月（120日）平均收益率分别为0.84%、-3.48%、-4.61%。注：本文所使用的年线数据为未剔除停牌日的数据。免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。#autowrite-box{box-sizing:border-box;color:#333;font-size:14px}@media(min-width:320px){#autowrite-box{font-size:12px}}@media(min-width:414px){#autowrite-box{font-size:14px}}@media(min-width:768px){#autowrite-box{font-size:14px}}@media(min-width:1000px){#autowrite-box{font-size:16px}}#autowrite-box ul,#autowrite-box ol,#autowrite-box li{list-style:none}#autowrite-box em,#autowrite-box i{font-style:normal}#autowrite-box a:hover{text-decoration:none}#autowrite-box h1,#autowrite-box h2,#autowrite-box h3,#autowrite-box h4,#autowrite-box h5{font-size:100%;font-weight:500;margin-bottom:10px}#autowrite-box img{-ms-interpolation-mode:bicubic;display:block;border:0;max-width:100%;margin:0 auto}#autowrite-box table{font-family:Simsun;border-collapse:collapse;border-spacing:0;text-align:center;width:100%!important;font-size:1em}#autowrite-box table tr th,#autowrite-box table tr td{border:1px solid #d8e6ff;padding:5px;text-align:center;-webkit-text-size-adjust:none;line-height:1.5}#autowrite-box table tr th{font-size:1em;color:#fff;background-color:#1c65b0;vertical-align:middle}#autowrite-box table tr td{font-size:.9em;color:#000;background-color:#fff}#autowrite-box .showtable{margin-bottom:10px}#autowrite-box p{margin-bottom:10px;text-indent:2em;text-align:justify;line-height:1.5em;font-size:1em;padding:0;box-sizing:border-box}#autowrite-box h1{font-size:1.5em}#autowrite-box h2{font-size:1.25em;text-align:center;padding:20px 0}#autowrite-box h3{font-size:1.125em}#autowrite-box h4{font-size:1em;font-weight:700}#autowrite-box h5{font-size:.9em;color:#2395f1}#autowrite-box .section{margin-bottom:10px}#autowrite-box .source{color:#999;font-size:12px!important;display:block;text-align:center;margin-bottom:10px}#autowrite-box .tbul li{border:1px solid #ccc;border-top:0;padding:5px}#autowrite-box .tbul li:first-child{border-top:1px solid #ccc}#autowrite-box a.link{color:blue}#autowrite-box a.link:hover{text-decoration:underline}.linechart{line-height:30px;font-size:12px;text-align:left;} #autowrite-box .linechart p {text-indent: 0;margin-bottom:0;}"
4256,2019/10/16,538, 　　10月15日，云南白药发布关于认购万隆控股集团有限公司可换股债券暨关联交易的公告。公告显示，10月14日，云南白药宣布拟以7.3亿港元认购万隆控股两年到期、年利率3%的可换股债券，万隆控股将把募集到的资金用于工业大麻和CBD(大麻二酚)相关的业务发展、研发、投资、收购或其他应用。　　云南白药“注资”万隆控股　　此次认购前，云南白药已持有万隆控股29.59%股权，为万隆控股的第一大股东。认购后，如果云南白药全面行使换股权，其在万隆控股的持股量将升至约51.06%。受此消息影响，云南白药在前一个交易日涨停的基础上，再度上涨。截至10月15日收盘，公司股价涨幅为1.12%。　　万隆控股成立于1991年12月3日，2019年2月对原有的采矿贸易业务进行剥离，目前主要业务包括提供短期私人及企业贷款，成品食油、砂糖、个人护理、化妆品贸易等。万隆控股近三年营业收入不断增长，2016年至2018年分别收入2.99亿港元、7.68亿港元、9.1亿港元，复合增长率达74.35%。　　万隆控股拥有丰富的商品贸易运作经验，在化妆品及个人护理产品推动下，公司贸易业务收入快速增长。云南白药表示，公司本次认购万隆控股可换股债券，一方面能够获得固定收益，另一方面可以进一步加深双方合作，在个人护理产品贸易，以及植物提取和配套监测、物流、进出口及相关服务方面继续合作。　　是否布局工业大麻并未回应　　2018年年底，A股市场掀起工业大麻热潮，多家上市公司加快布局。今年4月份，云南白药全资子公司云南白药集团中药资源有限公司入股云南云丰中草药有限公司，后者的经营范围涉及工业大麻。当时，云南白药相关负责人曾对媒体表示，云南云丰尚未涉足工业大麻业务。　　此次认购万隆控股可换股债券，是否意味着云南白药会再度布局工业大麻领域这一问题，云南白药相关负责人并未回应。　　同样是10月15日，万隆控股发布公告称，今年年初，公司开展工业大麻CBD(大麻二酚)原料的全球贸易业务，目前已经开始实现创收。在经过接近一年的营运经验加上对全球工业大麻产业机构的调研后，公司准备正式在工业大麻领域展开全产业链布局，覆盖工业大麻种植、大麻素萃取、原料量产，成品检测、医疗和非医疗终端产品应用开发以及种植萃取技术研究开发等上、中、下游产业链环节，初步计划投资1亿美元进军工业大麻产业。
4257,2019/10/16,538," 云南白药(000538)2019-10-15融资融券信息显示，云南白药融资余额860,769,093元，融券余额9,445,199元，融资买入额87,586,492元，融资偿还额107,220,236元，融资净买额-19,633,744元，融券余量111,619股，融券卖出量26,100股，融券偿还量129,400股，融资融券余额870,214,292元。云南白药融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2019-10-15000538云南白药870,214,292融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)860,769,09387,586,492107,220,236-19,633,744融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)9,445,199111,61926,100129,400深市全部融资融券数据一览 云南白药融资融券数据"
4258,2019/10/16,538,"云南白药融资融券信息显示，2019年10月15日融资净偿还1963.37万元；融资余额8.61亿元，较前一日下降2.23%。融资方面，当日融资买入8758.65万元，融资偿还1.07亿元，融资净偿还1963.37万元。融券方面，融券卖出2.61万股，融券偿还12.94万股，融券余量11.16万股，融券余额944.52万元。融资融券余额合计8.7亿元。云南白药融资融券交易明细（10-15）云南白药历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。#autowrite-box{box-sizing:border-box;color:#333;font-size:14px}@media(min-width:320px){#autowrite-box{font-size:12px}}@media(min-width:414px){#autowrite-box{font-size:14px}}@media(min-width:768px){#autowrite-box{font-size:14px}}@media(min-width:1000px){#autowrite-box{font-size:16px}}#autowrite-box ul,#autowrite-box ol,#autowrite-box li{list-style:none}#autowrite-box em,#autowrite-box i{font-style:normal}#autowrite-box a:hover{text-decoration:none}#autowrite-box h1,#autowrite-box h2,#autowrite-box h3,#autowrite-box h4,#autowrite-box h5{font-size:100%;font-weight:500;margin-bottom:10px}#autowrite-box img{-ms-interpolation-mode:bicubic;display:block;border:0;max-width:100%;margin:0 auto}#autowrite-box table{font-family:Simsun;border-collapse:collapse;border-spacing:0;text-align:center;width:100%!important;font-size:1em}#autowrite-box table tr th,#autowrite-box table tr td{border:1px solid #d8e6ff;padding:5px;text-align:center;-webkit-text-size-adjust:none;line-height:1.5}#autowrite-box table tr th{font-size:1em;color:#fff;background-color:#1c65b0;vertical-align:middle}#autowrite-box table tr td{font-size:.9em;color:#000;background-color:#fff}#autowrite-box .showtable{margin-bottom:10px}#autowrite-box p{margin-bottom:10px;text-indent:2em;text-align:justify;line-height:1.5em;font-size:1em;padding:0;box-sizing:border-box}#autowrite-box h1{font-size:1.5em}#autowrite-box h2{font-size:1.25em;text-align:center;padding:20px 0}#autowrite-box h3{font-size:1.125em}#autowrite-box h4{font-size:1em;font-weight:700}#autowrite-box h5{font-size:.9em;color:#2395f1}#autowrite-box .section{margin-bottom:10px}#autowrite-box .source{color:#999;font-size:12px!important;display:block;text-align:center;margin-bottom:10px}#autowrite-box .tbul li{border:1px solid #ccc;border-top:0;padding:5px}#autowrite-box .tbul li:first-child{border-top:1px solid #ccc}#autowrite-box a.link{color:blue}#autowrite-box a.link:hover{text-decoration:underline}.linechart{line-height:30px;font-size:12px;text-align:left;} #autowrite-box .linechart p {text-indent: 0;margin-bottom:0;}"
4259,2019/10/16,538, 　　继宣布推出330万股员工持股计划后，又传来计划布局工业大麻的消息。10月15日，云南白药则在前一个交易日涨停的基础上，再度上涨逾1.12%，公司市值也已重回千亿，而万隆控股股价在周二最高飙升逾36%。　　7.3亿认购万隆控股可转换债　　10月15日早间，云南白药发布公告称， 10月14日云南白药集团股份有限公司与万隆控股集团有限公司签署《可换股债券认购协议》。本公司同意以7.3亿元港币为对价，认购万隆控股两年到期、年利率3%的可换股债券。　　本次认购前，云南白药是这家公司的第一大股东，持股比例为29.59%，因而本次交易构成关联交易。上述股份为公司通过对云南白药控股有限公司的吸收合并，承继白药控股所持有的万隆控股股份。　　布局工业大麻？　　其中，募集资金的用途引起了大家的关注。公告表示，此次募集资金将用于工业大麻和CBD(大麻二酚)相关业务发展、研发、投资、收购或其他应用。　　云南白药公告还表示，此次收购万隆控股可换股债券目的，一方面能够获得固定收益，另一方面可以进一步加深双方合作，在个人护理产品贸易，以及植物提取和配套监测、物流、进出口及相关服务方面继续合作。　　今年以来，多家上市公司披露其对工业大麻领域的布局，二级市场由此形成工业大麻概念。在市场情绪回暖、资金入场的情况下，工业大麻概念成了市场做多的焦点，相关概念股均有不俗涨幅。　　不过国金证券认为，短期内，工业大麻行业仍处在概念导入期，以主题性投资机会为主，在相关上市公司的收入与利润端短期内较难体现。中期来看，伴随国内政策的边际变化，以及相关产品的新应用场景出现，在催化股价表现的同时，企业收入及毛利会受产品落地的影响开始部分兑现。长期来看，工业大麻产业的发展高度依赖于大麻二酚相关价值的持续体现，故大麻二酚提纯技术的升级对于产业的发展起着极其重要的作用。　　上市逾20年首推股权激励　　本周一公司股价放量涨停，报收83.68元，全天成交量2312.26万股，成交18.75亿元。据了解，公司除了布局工业大麻之外，在上周五晚间还披露了一份员工持股计划草案。　　草案显示，拟将此前公司回购的330.10万股股份用于员工激励，员工回购价格为37.07元/股，不低于公司回购股份均价(74.13元/股)的50%。股票锁定期为12个月。值得注意的是，此次员工持股计划是云南白药历史上第一次涉及人数较多的激励举措。　　分析认为，此次计划涉及面较广(总人数不超过485人)，其中董事、监事及高级管理人员13人合计认购比例为16.9%，购买价格为37.07元/股且锁定期12个月，激励力度较大。此次员工持股计划深度绑定员工利益，利于公司长期发展。　　国盛证券认为，混改重要一环落地，持续增长有望2020年开启。公司的混改在本次方案推出后即将进入收获阶段。短期内员工持股和激励基金实施，预计参与高管及核心骨干为了切身利益，全力推动存量业务发展；中期看公司吸收合并白药控股后，2019H1现金及等价物总数达129.7亿元，另有78.1亿交易性金融资产、药品及医疗领域外延式发展可能加速；云南国资委、新华都、江苏鱼跃股份锁定期至2022年12月和2023年6月，三个主要股东的要求和督促将促使管理层做好业绩的持续增长。　　广发证券认为，员工持股计划草案颁布，公司混改迈出重要一步。公司是国内稀缺品牌中药龙头企业之一，品牌、管理能力突出，国企混改后有望突破发展瓶颈。此次公司发布员工持股及基金激励计划草案有望激发经营活力，混改迈进重要一步。　　中信建投研究报告指出，本次公司推出激励基金管理办法及员工持股计划草案是公司混改后针对董监高等管理人员及核心骨干员工建立的中期及长期激励机制，有助于实现公司核心骨干员工与公司利益的深度绑定，保障公司长期健康发展。整体来看，公司混改后 2018 年董事、监事整体薪酬同比实现翻倍增长，近期公布了董事、监事等核心人员的 KPI 系统考核方案，结合本次推出员工持股计划，有望建立起完善的长效激励机制，公司未来长期健康发展值得期待。仅供投资者参考，不构成投资建议
4260,2019/10/16,538,忍不住了吧。。。。大麻全球化
4261,2019/10/16,538,三连板铁上钉钉了。
4262,2019/10/16,538,大麻利润不是一般高。
4263,2019/10/16,538,好
4264,2019/10/16,538,早上85.31卖了
4265,2019/10/16,538,云南大麻种植有得天独厚的优势！
4266,2019/10/16,538,聪明
4267,2019/10/17,538,别提什么大麻了-我昨天竞价买进-就天一路下跌！持有的康恩贝和昆药也不涨！耽误了！
4268,2019/10/17,538,为什么云南白药流通股骨突然减少？怎么回事？
4269,2019/10/17,538,被收起来了。被员工。
