,日期,评论
4717,2019/10/28,您好，您可以直接通过我司官网网址http://www.18.cn下载我司交易软件或者手机端直接下载东方财富APP。如有任何疑问欢迎随时拨打我司客服热线95357进行咨询，感谢您对东方财富证券的支持！
4718,2019/10/28,你的技术真强啊！
4719,2019/10/28,6个点
4720,2019/10/28,我三毛的利。先走了，不能贪心 。
4721,2019/10/28,你厉害我一毛………
4722,2019/10/28,多少走
4723,2019/10/28,分批抛
4724,2019/10/28,看好的8.5出 没忍住哎 高价宁愿不接
4725,2019/10/28,再3个点左右，
4726,2019/10/28,厉害啥啊 可惜了
4727,2019/10/28,真NB
4728,2019/10/28,我8.27抛的 两毛钱利润
4729,2019/10/28,明天还有yi'一涨
4730,2019/10/28,我也是8.31抛的………
4731,2019/10/27,10.5飘过
4732,2019/10/27,为祖国点赞
4733,2019/10/27,南方航空是第二批309个区块链备案，南航链
4734,2019/10/27,明天这个股也翻倍，
4735,2019/10/27,没毛用！2月1日股价8.21？那段时间后大涨到12.35，估计套在9块钱的人一大批，除非都割肉走了。
4736,2019/10/27,明日好戏开始
4737,2019/10/26,19年底看你表演，股需要酝酿
4738,2019/10/26,搞区块链的技术员，有几个没做过国航的飞机？？
4739,2019/10/26,航空股真的这么不值钱吗网页链接
4740,2019/10/26,保持住就是胜利
4741,2019/10/26,保持住接下来会又几个涨停等着你
4742,2019/10/26,机票也是数据
4743,2019/10/26,意志不坚的抓紧跑路，我跟你到几十元。
4744,2019/10/26,请教兄台，与国航有什么关联
4745,2019/10/26,内强基础教育 外合纵连横
4746,2019/10/26,在那开户，
4747,2019/10/26,交易系统在那下载
4748,2019/10/26," 中国国航(601111)2019-10-25融资融券信息显示，中国国航融资余额587,368,610元，融券余额1,252,632元，融资买入额17,293,736元，融资偿还额16,367,536元，融资净买额926,200元，融券余量155,800股，融券卖出量11,200股，融券偿还量40,000股，融资融券余额588,621,242元。中国国航融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2019-10-25601111中国国航588,621,242融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)587,368,61017,293,73616,367,536926,200融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)1,252,632155,80011,20040,000沪市全部融资融券数据一览 中国国航融资融券数据"
4749,2019/10/25,想太多
4750,2019/10/25,"中国国航融资融券信息显示，2019年10月24日融资净买入844.25万元；融资余额5.86亿元，较前一日增加1.46%。融资方面，当日融资买入1886.98万元，融资偿还1042.74万元，融资净买入844.25万元。融券方面，融券卖出4500股，融券偿还4.14万股，融券余量18.46万股，融券余额147.68万元。融资融券余额合计5.88亿元。中国国航融资融券交易明细（10-24）中国国航历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。#autowrite-box{box-sizing:border-box;color:#333;font-size:14px}@media(min-width:320px){#autowrite-box{font-size:12px}}@media(min-width:414px){#autowrite-box{font-size:14px}}@media(min-width:768px){#autowrite-box{font-size:14px}}@media(min-width:1000px){#autowrite-box{font-size:16px}}#autowrite-box ul,#autowrite-box ol,#autowrite-box li{list-style:none}#autowrite-box em,#autowrite-box i{font-style:normal}#autowrite-box a:hover{text-decoration:none}#autowrite-box h1,#autowrite-box h2,#autowrite-box h3,#autowrite-box h4,#autowrite-box h5{font-size:100%;font-weight:500;margin-bottom:10px}#autowrite-box img{-ms-interpolation-mode:bicubic;display:block;border:0;max-width:100%;margin:0 auto}#autowrite-box table{font-family:Simsun;border-collapse:collapse;border-spacing:0;text-align:center;width:100%!important;font-size:1em}#autowrite-box table tr th,#autowrite-box table tr td{border:1px solid #d8e6ff;padding:5px;text-align:center;-webkit-text-size-adjust:none;line-height:1.5}#autowrite-box table tr th{font-size:1em;color:#fff;background-color:#1c65b0;vertical-align:middle}#autowrite-box table tr td{font-size:.9em;color:#000;background-color:#fff}#autowrite-box .showtable{margin-bottom:10px}#autowrite-box p{margin-bottom:10px;text-indent:2em;text-align:justify;line-height:1.5em;font-size:1em;padding:0;box-sizing:border-box}#autowrite-box h1{font-size:1.5em}#autowrite-box h2{font-size:1.25em;text-align:center;padding:20px 0}#autowrite-box h3{font-size:1.125em}#autowrite-box h4{font-size:1em;font-weight:700}#autowrite-box h5{font-size:.9em;color:#2395f1}#autowrite-box .section{margin-bottom:10px}#autowrite-box .source{color:#999;font-size:12px!important;display:block;text-align:center;margin-bottom:10px}#autowrite-box .tbul li{border:1px solid #ccc;border-top:0;padding:5px}#autowrite-box .tbul li:first-child{border-top:1px solid #ccc}#autowrite-box a.link{color:blue}#autowrite-box a.link:hover{text-decoration:underline}.linechart{line-height:30px;font-size:12px;text-align:left;} #autowrite-box .linechart p {text-indent: 0;margin-bottom:0;}"
4751,2019/10/25,8.45飘过
4752,2019/10/25,我也是
4753,2019/10/25,呵呵
4754,2019/10/25,等人民币升值了，他的春天就来了
4755,2019/10/25,等牛市末 它的升天酒来了
4756,2019/10/25,买入600997玩一玩长线投资安全股：只有这样的选择弥补损失
4757,2019/10/25,这么跌法，这个三季报肯定不好。
4758,2019/10/25,现在卖到6元买回来
4759,2019/10/25,下流的国航
4760,2019/10/25,无底线的国航
4761,2019/10/25,周末准备开会 稳定
4762,2019/10/25,来回踩.我还8.2的本.慢慢来不急.长线感觉还是不错的
4763,2019/10/25,国航早四早托生
4764,2019/10/25,你以为是5000元？
4765,2019/10/25,2000
4766,2019/10/25,揩油不够
4767,2019/10/25,还拿三季报说事！有bing！每月运行数据都公布，业绩如何还不知道？！
4768,2019/10/25," 中国国航(601111)2019-10-24融资融券信息显示，中国国航融资余额586,442,410元，融券余额1,476,800元，融资买入额18,869,840元，融资偿还额10,427,363元，融资净买额8,442,477元，融券余量184,600股，融券卖出量4,500股，融券偿还量41,400股，融资融券余额587,919,210元。中国国航融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2019-10-24601111中国国航587,919,210融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)586,442,41018,869,84010,427,3638,442,477融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)1,476,800184,6004,50041,400沪市全部融资融券数据一览 中国国航融资融券数据"
4769,2019/10/25,8.9飘过不想说话
4770,2019/10/25,首先为你点赞！请问，开户是在东方财富网开的，还是在东方财富证券股份有限公司开户的？开户以后有没有乱收费？如果想销户，又怎么销？谢谢，先了解，再决定开户与否？
4771,2019/10/25,东方财富网属西藏的吗？不是在上海啊？
4772,2019/10/25,乘坐南航飞机，以1499元的出厂价买一瓶正宗的茅台酒，手快有，手慢无。买公务舱机票可以买六瓶，比市面2000+的差价，这次南航还不错
4773,2019/10/25,你才脑残。自己看看有没有补！
4774,2019/10/25,2019-10-25使用模拟盈亏以7.96元买入。
4775,2019/10/25,8.45飘过
4776,2019/10/25,您好，东方财富网属于上海，注册地、办公地均位于上海；西藏东方财富证券股份有限公司“简称东方财富证券”，注册地位于西藏，总部位于上海。有任何疑问欢迎随时咨询我司在线客服95357进行咨询，感谢您对东方财富证券的支持！
4777,2019/10/24," 中国国航(601111)2019-10-23融资融券信息显示，中国国航融资余额577,999,933元，融券余额1,776,430元，融资买入额24,080,932元，融资偿还额9,699,486元，融资净买额14,381,446元，融券余量221,500股，融券卖出量39,000股，融券偿还量77,900股，融资融券余额579,776,363元。中国国航融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2019-10-23601111中国国航579,776,363融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)577,999,93324,080,9329,699,48614,381,446融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)1,776,430221,50039,00077,900沪市全部融资融券数据一览 中国国航融资融券数据"
4778,2019/10/24,想多了
4779,2019/10/24,什么情况
4780,2019/10/24,买啥啥跌
4781,2019/10/24,股价不说谎，很垃圾?
4782,2019/10/24,?垃圾到家。
4783,2019/10/24,呸
4784,2019/10/24,三季报应会同比下降5%左右，因为7.8.9.三个月每月的运营数据基本可看出来。
4785,2019/10/24,7.5-7.6挂着
4786,2019/10/24,"中国国航融资融券信息显示，2019年10月23日融资净买入1438.14万元；融资余额5.78亿元，较前一日增加2.55%。融资方面，当日融资买入2408.09万元，融资偿还969.95万元，融资净买入1438.14万元。融券方面，融券卖出3.9万股，融券偿还7.79万股，融券余量22.15万股，融券余额177.64万元。融资融券余额合计5.8亿元。中国国航融资融券交易明细（10-23）中国国航历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。#autowrite-box{box-sizing:border-box;color:#333;font-size:14px}@media(min-width:320px){#autowrite-box{font-size:12px}}@media(min-width:414px){#autowrite-box{font-size:14px}}@media(min-width:768px){#autowrite-box{font-size:14px}}@media(min-width:1000px){#autowrite-box{font-size:16px}}#autowrite-box ul,#autowrite-box ol,#autowrite-box li{list-style:none}#autowrite-box em,#autowrite-box i{font-style:normal}#autowrite-box a:hover{text-decoration:none}#autowrite-box h1,#autowrite-box h2,#autowrite-box h3,#autowrite-box h4,#autowrite-box h5{font-size:100%;font-weight:500;margin-bottom:10px}#autowrite-box img{-ms-interpolation-mode:bicubic;display:block;border:0;max-width:100%;margin:0 auto}#autowrite-box table{font-family:Simsun;border-collapse:collapse;border-spacing:0;text-align:center;width:100%!important;font-size:1em}#autowrite-box table tr th,#autowrite-box table tr td{border:1px solid #d8e6ff;padding:5px;text-align:center;-webkit-text-size-adjust:none;line-height:1.5}#autowrite-box table tr th{font-size:1em;color:#fff;background-color:#1c65b0;vertical-align:middle}#autowrite-box table tr td{font-size:.9em;color:#000;background-color:#fff}#autowrite-box .showtable{margin-bottom:10px}#autowrite-box p{margin-bottom:10px;text-indent:2em;text-align:justify;line-height:1.5em;font-size:1em;padding:0;box-sizing:border-box}#autowrite-box h1{font-size:1.5em}#autowrite-box h2{font-size:1.25em;text-align:center;padding:20px 0}#autowrite-box h3{font-size:1.125em}#autowrite-box h4{font-size:1em;font-weight:700}#autowrite-box h5{font-size:.9em;color:#2395f1}#autowrite-box .section{margin-bottom:10px}#autowrite-box .source{color:#999;font-size:12px!important;display:block;text-align:center;margin-bottom:10px}#autowrite-box .tbul li{border:1px solid #ccc;border-top:0;padding:5px}#autowrite-box .tbul li:first-child{border-top:1px solid #ccc}#autowrite-box a.link{color:blue}#autowrite-box a.link:hover{text-decoration:underline}.linechart{line-height:30px;font-size:12px;text-align:left;} #autowrite-box .linechart p {text-indent: 0;margin-bottom:0;}"
4787,2019/10/24,来吧
4788,2019/10/24,8.4卖了，卖早了，不过不亏就好
4789,2019/10/24,才1%？！这段时间跌起来都是2-3%的跌，今天不涨5-6%就不叫涨！
4790,2019/10/24,希望你早日等到6元
4791,2019/10/24,黄
4792,2019/10/24,快跑，再不跑就完了
4793,2019/10/24,一进就亏
4794,2019/10/24,油价涨了………
4795,2019/10/24,脑残，哪来的缺口，早补上了
4796,2019/10/24,缺口太多，注定道路不平坦
4797,2019/10/24,我9.25，坚守待援
4798,2019/10/23,我也是
4799,2019/10/23,今天7.98买了尾盘出掉今日负-0.778%
4800,2019/10/23,到8.2我就卖完
4801,2019/10/23,8.48的还在
4802,2019/10/23,我前面8.38的本8.53卖完了.8.2又接回来一些
4803,2019/10/23,8.40五万股
4804,2019/10/23,做梦没醒吧你
4805,2019/10/23,你叫不醒一个在装睡的人
4806,2019/10/23,梦里什么都有，我昨晚才梦到上证年底涨到10000点。
4807,2019/10/23,不太可能
4808,2019/10/23,没12元，不要放
4809,2019/10/23,没16不放
4810,2019/10/23,……几年过后可以
4811,2019/10/23,京新药业看多少？
4812,2019/10/23,这个我今天出了，喝了碗粥。怕三季度报业绩不好
4813,2019/10/23,18.8元妥妥的
4814,2019/10/23,等波音采购
4815,2019/10/23,等春节一波行情
4816,2019/10/23,?就喜欢你们这种只跌不涨的风格，渣子
4817,2019/10/23,这是要倒闭了吗？
4818,2019/10/23,油价跌了，美元跌了，你也跌了，呵呵呵呵呵呵呵
4819,2019/10/23,别急
4820,2019/10/23,不到黄河心不死！不到7.6不买
4821,2019/10/23,今天买了吗
4822,2019/10/23,照这样跌法！破7还远吗？
4823,2019/10/23,8元有点高
4824,2019/10/23,我八点1就割
4825,2019/10/23,…
4826,2019/10/23,7.90建仓
4827,2019/10/23,好的。
4828,2019/10/23,屁事没有。就是全盘跌而已
4829,2019/10/23,涨停拉动快开始了
4830,2019/10/23,埋伏好静静的等待吧！
4831,2019/10/23," 中国国航(601111)2019-10-22融资融券信息显示，中国国航融资余额563,618,487元，融券余额2,114,448元，融资买入额11,172,981元，融资偿还额23,655,989元，融资净买额-12,483,008元，融券余量260,400股，融券卖出量6,100股，融券偿还量26,100股，融资融券余额565,732,935元。中国国航融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2019-10-22601111中国国航565,732,935融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)563,618,48711,172,98123,655,989-12,483,008融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)2,114,448260,4006,10026,100沪市全部融资融券数据一览 中国国航融资融券数据"
4832,2019/10/23,"中国国航融资融券信息显示，2019年10月22日融资净偿还1248.3万元；融资余额5.64亿元，较前一日下降2.17%。融资方面，当日融资买入1117.3万元，融资偿还2365.6万元，融资净偿还1248.3万元。融券方面，融券卖出6100股，融券偿还2.61万股，融券余量26.04万股，融券余额211.44万元。融资融券余额合计5.66亿元。中国国航融资融券交易明细（10-22）中国国航历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。#autowrite-box{box-sizing:border-box;color:#333;font-size:14px}@media(min-width:320px){#autowrite-box{font-size:12px}}@media(min-width:414px){#autowrite-box{font-size:14px}}@media(min-width:768px){#autowrite-box{font-size:14px}}@media(min-width:1000px){#autowrite-box{font-size:16px}}#autowrite-box ul,#autowrite-box ol,#autowrite-box li{list-style:none}#autowrite-box em,#autowrite-box i{font-style:normal}#autowrite-box a:hover{text-decoration:none}#autowrite-box h1,#autowrite-box h2,#autowrite-box h3,#autowrite-box h4,#autowrite-box h5{font-size:100%;font-weight:500;margin-bottom:10px}#autowrite-box img{-ms-interpolation-mode:bicubic;display:block;border:0;max-width:100%;margin:0 auto}#autowrite-box table{font-family:Simsun;border-collapse:collapse;border-spacing:0;text-align:center;width:100%!important;font-size:1em}#autowrite-box table tr th,#autowrite-box table tr td{border:1px solid #d8e6ff;padding:5px;text-align:center;-webkit-text-size-adjust:none;line-height:1.5}#autowrite-box table tr th{font-size:1em;color:#fff;background-color:#1c65b0;vertical-align:middle}#autowrite-box table tr td{font-size:.9em;color:#000;background-color:#fff}#autowrite-box .showtable{margin-bottom:10px}#autowrite-box p{margin-bottom:10px;text-indent:2em;text-align:justify;line-height:1.5em;font-size:1em;padding:0;box-sizing:border-box}#autowrite-box h1{font-size:1.5em}#autowrite-box h2{font-size:1.25em;text-align:center;padding:20px 0}#autowrite-box h3{font-size:1.125em}#autowrite-box h4{font-size:1em;font-weight:700}#autowrite-box h5{font-size:.9em;color:#2395f1}#autowrite-box .section{margin-bottom:10px}#autowrite-box .source{color:#999;font-size:12px!important;display:block;text-align:center;margin-bottom:10px}#autowrite-box .tbul li{border:1px solid #ccc;border-top:0;padding:5px}#autowrite-box .tbul li:first-child{border-top:1px solid #ccc}#autowrite-box a.link{color:blue}#autowrite-box a.link:hover{text-decoration:underline}.linechart{line-height:30px;font-size:12px;text-align:left;} #autowrite-box .linechart p {text-indent: 0;margin-bottom:0;}"
4833,2019/10/23,信息量大，好用方便，比较专业，一般用来参考决策！
4834,2019/10/23,三季报预报不是15号前吗？东西呢？
4835,2019/10/23,[成交]此价下[爱心]不如快全转最低估低价安全正能量全回购
4836,2019/10/23,有半毛钱关系
4837,2019/10/23,你看波音干啥。。。。联系在哪里？
4838,2019/10/23,地铁大兴机场线开通将满一个月 已运送旅客40万人
4839,2019/10/23,航空股基本上和人民币汇率有最大的关系，今年的汇率贬值太厉害了，可能会影响到报表中的损益。
4840,2019/10/23,20多万见笑了
4841,2019/10/23,天天流氓了
4842,2019/10/23,贵了
4843,2019/10/23,看看今天资金是流出还是流入
4844,2019/10/23,原来如此
4845,2019/10/23,毁了
4846,2019/10/23,你有几大的仓啊
4847,2019/10/23,6元左右
4848,2019/10/23,茅台600元时我没不敢买，现在翻倍！国航8元没人敢买，春节16
4849,2019/10/22,谁说过它是龙头啊，你想多了，兄弟
4850,2019/10/22,很久很久以前那次涨停板
4851,2019/10/22,第一次跟踪么？还7以下？！
4852,2019/10/22,你还没有割肉
4853,2019/10/22,涨一点跌7天
4854,2019/10/22,不一样滴
4855,2019/10/22,买锤子？说话要负责任知道吗
4856,2019/10/22,"中国国航融资融券信息显示，2019年10月21日融资净买入2376.1万元；融资余额5.76亿元，较前一日增加4.3%。融资方面，当日融资买入3631.01万元，融资偿还1254.92万元，融资净买入2376.1万元。融券方面，融券卖出5.4万股，融券偿还14.37万股，融券余量28.04万股，融券余额226.84万元。融资融券余额合计5.78亿元。中国国航融资融券交易明细（10-21）中国国航历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。#autowrite-box{box-sizing:border-box;color:#333;font-size:14px}@media(min-width:320px){#autowrite-box{font-size:12px}}@media(min-width:414px){#autowrite-box{font-size:14px}}@media(min-width:768px){#autowrite-box{font-size:14px}}@media(min-width:1000px){#autowrite-box{font-size:16px}}#autowrite-box ul,#autowrite-box ol,#autowrite-box li{list-style:none}#autowrite-box em,#autowrite-box i{font-style:normal}#autowrite-box a:hover{text-decoration:none}#autowrite-box h1,#autowrite-box h2,#autowrite-box h3,#autowrite-box h4,#autowrite-box h5{font-size:100%;font-weight:500;margin-bottom:10px}#autowrite-box img{-ms-interpolation-mode:bicubic;display:block;border:0;max-width:100%;margin:0 auto}#autowrite-box table{font-family:Simsun;border-collapse:collapse;border-spacing:0;text-align:center;width:100%!important;font-size:1em}#autowrite-box table tr th,#autowrite-box table tr td{border:1px solid #d8e6ff;padding:5px;text-align:center;-webkit-text-size-adjust:none;line-height:1.5}#autowrite-box table tr th{font-size:1em;color:#fff;background-color:#1c65b0;vertical-align:middle}#autowrite-box table tr td{font-size:.9em;color:#000;background-color:#fff}#autowrite-box .showtable{margin-bottom:10px}#autowrite-box p{margin-bottom:10px;text-indent:2em;text-align:justify;line-height:1.5em;font-size:1em;padding:0;box-sizing:border-box}#autowrite-box h1{font-size:1.5em}#autowrite-box h2{font-size:1.25em;text-align:center;padding:20px 0}#autowrite-box h3{font-size:1.125em}#autowrite-box h4{font-size:1em;font-weight:700}#autowrite-box h5{font-size:.9em;color:#2395f1}#autowrite-box .section{margin-bottom:10px}#autowrite-box .source{color:#999;font-size:12px!important;display:block;text-align:center;margin-bottom:10px}#autowrite-box .tbul li{border:1px solid #ccc;border-top:0;padding:5px}#autowrite-box .tbul li:first-child{border-top:1px solid #ccc}#autowrite-box a.link{color:blue}#autowrite-box a.link:hover{text-decoration:underline}.linechart{line-height:30px;font-size:12px;text-align:left;} #autowrite-box .linechart p {text-indent: 0;margin-bottom:0;}"
4857,2019/10/22," 中国国航(601111)2019-10-21融资融券信息显示，中国国航融资余额576,101,495元，融券余额2,268,436元，融资买入额36,310,117元，融资偿还额12,549,159元，融资净买额23,760,958元，融券余量280,400股，融券卖出量54,000股，融券偿还量143,700股，融资融券余额578,369,931元。中国国航融资融券详细信息如下表：交易日期代码简称融资融券余额(元)2019-10-21601111中国国航578,369,931融资余额(元)融资买入额(元)融资偿还额(元)融资净买额(元)576,101,49536,310,11712,549,15923,760,958融券余额(元)融券余量(股)融券卖出量(股)融券偿还量(股)2,268,436280,40054,000143,700沪市全部融资融券数据一览 中国国航融资融券数据"
4858,2019/10/22,明早涨了你就出来吹牛啤了，明早跌了你就消失了
4859,2019/10/22,良心话，东方财富网是不错的炒股软件。
4860,2019/10/22,开户吗？可以低佣金的，也是东财
4861,2019/10/22,好多托单啊
4862,2019/10/22,正确
4863,2019/10/22,错，关键是房地产，钱都往房地产去了，股市那来的钱
4864,2019/10/22,p话
4865,2019/10/22,但是这个消息是八号的吧
4866,2019/10/22,属于间接利好
4867,2019/10/22,上游零件便宜了，对航空公司肯定有好处的
4868,2019/10/22,研制，有关系吗
4869,2019/10/22,目前空仓中，资金已经转入保证金账户。安心做火鸡，做回购。今年收益很满意，不贪心。明年来重仓做波
4870,2019/10/22,你的优点是能做到连续很多个交易日只跌不涨
4871,2019/10/22,跟国航有关系吗？国航不是运营的么？研发不归国航的吧?
4872,2019/10/22,八号那波行情不是消耗完了？
4873,2019/10/22,什么时候到？
4874,2019/10/22,财政部、税务总局：自2019年1月1日起至2020年12月3
4875,2019/10/22,不同步的
4876,2019/10/21,主要是国泰航空今年不知亏多少，国航占百分之三十
4877,2019/10/21,安徽省马鞍山市没有东方财畗证券网点
4878,2019/10/21,本周冲上20元今后不可限量
4879,2019/10/21,国航就这么个样啊
4880,2019/10/21,"中国国航融资融券信息显示，2019年10月18日融资净偿还244.53万元；融资余额5.52亿元，较前一日下降0.44%。融资方面，当日融资买入2472.42万元，融资偿还2716.95万元，融资净偿还244.53万元，连续3日净偿还累计2719.15万元。融券方面，融券卖出3.41万股，融券偿还12.31万股，融券余量37.01万股，融券余额302.37万元。融资融券余额合计5.55亿元。中国国航融资融券交易明细（10-18）中国国航历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。#autowrite-box{box-sizing:border-box;color:#333;font-size:14px}@media(min-width:320px){#autowrite-box{font-size:12px}}@media(min-width:414px){#autowrite-box{font-size:14px}}@media(min-width:768px){#autowrite-box{font-size:14px}}@media(min-width:1000px){#autowrite-box{font-size:16px}}#autowrite-box ul,#autowrite-box ol,#autowrite-box li{list-style:none}#autowrite-box em,#autowrite-box i{font-style:normal}#autowrite-box a:hover{text-decoration:none}#autowrite-box h1,#autowrite-box h2,#autowrite-box h3,#autowrite-box h4,#autowrite-box h5{font-size:100%;font-weight:500;margin-bottom:10px}#autowrite-box img{-ms-interpolation-mode:bicubic;display:block;border:0;max-width:100%;margin:0 auto}#autowrite-box table{font-family:Simsun;border-collapse:collapse;border-spacing:0;text-align:center;width:100%!important;font-size:1em}#autowrite-box table tr th,#autowrite-box table tr td{border:1px solid #d8e6ff;padding:5px;text-align:center;-webkit-text-size-adjust:none;line-height:1.5}#autowrite-box table tr th{font-size:1em;color:#fff;background-color:#1c65b0;vertical-align:middle}#autowrite-box table tr td{font-size:.9em;color:#000;background-color:#fff}#autowrite-box .showtable{margin-bottom:10px}#autowrite-box p{margin-bottom:10px;text-indent:2em;text-align:justify;line-height:1.5em;font-size:1em;padding:0;box-sizing:border-box}#autowrite-box h1{font-size:1.5em}#autowrite-box h2{font-size:1.25em;text-align:center;padding:20px 0}#autowrite-box h3{font-size:1.125em}#autowrite-box h4{font-size:1em;font-weight:700}#autowrite-box h5{font-size:.9em;color:#2395f1}#autowrite-box .section{margin-bottom:10px}#autowrite-box .source{color:#999;font-size:12px!important;display:block;text-align:center;margin-bottom:10px}#autowrite-box .tbul li{border:1px solid #ccc;border-top:0;padding:5px}#autowrite-box .tbul li:first-child{border-top:1px solid #ccc}#autowrite-box a.link{color:blue}#autowrite-box a.link:hover{text-decoration:underline}.linechart{line-height:30px;font-size:12px;text-align:left;} #autowrite-box .linechart p {text-indent: 0;margin-bottom:0;}"
4881,2019/10/21,上次也是这两个营业部，来回倒，你没有筹码我给你点，我没有了你给我点，人民币升值贬值都不管，就按照自己的手法搞，慢慢的搞，高潮才会来
4882,2019/10/21,收购波音
4883,2019/10/21,您好，安徽省马鞍山市有我司营业部，马鞍山湖东北路证券营业部，详细信息您可以通过东方财富APP-交易-更多-信息查询-查找营业部。如有任何疑问，您可以拨打我司客服热线95357进行咨询，感谢您对东方财富证券的支持！
4884,2019/10/21,流畅
4885,2019/10/21,该启动了
4886,2019/10/21,不是东西
4887,2019/10/21,几十元不是梦
4888,2019/10/21,
4889,2019/10/21,既然是庄家，就不会在这个位置出货。庄家不是傻瓜的
4890,2019/10/21,感觉这回不太好搞
4891,2019/10/21,SB 少说点话 没有什么理由在可以下地了
4892,2019/10/21,   2019年10月21日，中国国航发生了1笔大宗交易，总成交数量为100.00万股，总成交金额为803.00万元，成交价格为8.03元，当日收盘报价8.09元，涨幅-0.98%，成交金额2.07亿元；大宗交易成交金额占当日成交金额3.88%，折价0.74%。   大宗交易详情如下表所示：    中国国航大宗交易明细(2019-10-21)    序号 成交价格(元) 收盘价(元) 折溢率(%) 成交数量(股) 成交金额(元) 成交金额/当日成交金额(%) 买方 卖方    1 8.03  8.09  -0.74 100.00万   803.00万  3.88 中国国际金融北京建国门外大街证券营业部  中国国际金融上海分公司    　10月21日，宁德时代、新奥股份、华泰证券、贵州茅台、国投资本等公司均发生了大宗交易，具体情况如下表    沪深两市大宗交易一览(2019-10-21)    股票代码 股票简称 相关 成交笔数 平均成交价格(元) 当日收盘价(元) 平均折溢率(%) 成交总数量(股) 成交总金额(元) 成交总金额/当日成交总金额(%)    300750 宁德时代  详情  数据  1   69.64   69.64   0.00   435.00万   3.03亿   86.54  600803 新奥股份  详情  数据  1   10.76   10.76   0.00   2457.35万   2.64亿   229.06  601688 华泰证券  详情  数据  3   17.02   17.19   -0.97   927.20万   1.58亿   3.33  600519 贵州茅台  详情  数据  2   1165.00   1168.50   -0.30   9.26万   1.08亿   3.65  600061 国投资本  详情  数据  1   12.33   12.11   1.82   568.00万   7003.44万   78.01   点击查看更多     （注：当日成交金额指竞价交易的成交金额，不包括大宗交易成交的部分） 免责声明：东方财富网发布此信息目的在于传播更多信息，与本网站立场无关。东方财富网不保证该信息(包括但不限于文字、数据及图表)全部或者部分内容的准确性、真实性、完整性、有效性、及时性、原创性等。相关信息并未经过本网站证实，不对您构成任何投资建议，据此操作，风险自担。
4893,2019/10/21,周五817加仓又特么被坑了
4894,2019/10/21,真六忙
4895,2019/10/21,维持鸡肋行情的观点不变
4896,2019/10/21,8.78都不急
4897,2019/10/21,会破前些天的7.71
4898,2019/10/21,涨不上去了，主力想赚钱就得砸下去再拉上来割韭菜。
4899,2019/10/21,国航真特么坑爹
4900,2019/10/21,才跌几个点，慌个锤子啊
4901,2019/10/21,无药可救了
4902,2019/10/21,8元能买到都笑死了
4903,2019/10/21,可以补点仓放心
4904,2019/10/21,很难这次调整一步到位
4905,2019/10/21,8.45在这
4906,2019/10/21,改名地方航空就涨了
4907,2019/10/21,我是破7必买
4908,2019/10/21,厉害了，心里价多少买呢
4909,2019/10/21,国航4242的
4910,2019/10/21,国航需要一个大手术
4911,2019/10/21,国货当自强
4912,2019/10/20,看这尿性，817肯定是买早了，明天低开低走大概率
4913,2019/10/20,三大航ROE远低于美国航空公司，最关键的还是总资产周转率和净利率比较低，为啥呢？另外春秋的飞机日利用小时数更高，按理说会体现出经营效率更高一些，为何春秋和三大航的总资产周转率没啥区别？
4914,2019/10/20,你有几个好呀！美女
4915,2019/10/20,好棒啊
4916,2019/10/20,东财网很好啊，佣金低
4917,2019/10/20,啥时候加个 画画功能
4918,2019/10/20,我看好
4919,2019/10/20,明天大盘涨，300059涨8%
4920,2019/10/20,太好了
4921,2019/10/20,看来300059东财周一涨，是定了
4922,2019/10/19,买这点，连一点浪花都不起！
4923,2019/10/19,很好
4924,2019/10/19,东财证券佣金低速度快好棒
4925,2019/10/19,应该星期一还有新低，你还是买早了，心太急
4926,2019/10/19,用东财证券，佣金低，好
4927,2019/10/19,东财证券，服务好
4928,2019/10/19,很好
4929,2019/10/19,300059东财，股票牛
4930,2019/10/19,牛啊
4931,2019/10/19,不涨到18元我不会减仓的
4932,2019/10/19,
4933,2019/10/19,好棒
