,日期,评论
1816,2019/12/14,星星科技表现好，华为，小米，多个品牌手机供应商，估计才7元，年后股价30元都不算多
1817,2019/12/14,小刚，太招摇了
1818,2019/12/14,我三十九块二毛一的本
1819,2019/12/14,利好江苏进出口第一公司 苏美达（贸易+船舶）
1820,2019/12/14,超级利好
1821,2019/12/14,重大利好，重大利好，重大利好
1822,2019/12/14,年底了，资金要回笼。
1823,2019/12/14,过了元旦接盘
1824,2019/12/14,全球利好啊！
1825,2019/12/14,这么一说还真是，以后十二月初就跟着北上抄底。一波大行情！机构都卖出去调仓换股砸盘的时候就买买。后面机构就没筹码砸盘了。涨涨涨，应该下周还是一致看好到周一周二周三出货。
1826,2019/12/14,好
1827,2019/12/14,确定周一开始能开启一轮牛市行情吗？
1828,2019/12/14,哇，太好了
1829,2019/12/14,你这思路在股市能赚到钱那是奇迹
1830,2019/12/14,周一千股涨停
1831,2019/12/14,利好，千股涨停！
1832,2019/12/14,外资连续进来这么多天，为的就是这个消息，他们也要获利了结的，估计两天内冲高回落吧，跟着节前又有黄金坑进场！
1833,2019/12/14,大盘股搭台小盘股唱戏
1834,2019/12/14,这两周进场很多人，原来空仓的也忍不住进去了，就看接下来会不会让大伙赚了。
1835,2019/12/14,翻了好久都没看到一个说花千骨张婷的，股民们都变得理性了，看样子牛市真有希望了呢
1836,2019/12/14,“千”股才能涨停
1837,2019/12/14,这么大利好今天快开盘，我赌瘾上来了
1838,2019/12/14,周一大盘涨停！
1839,2019/12/14,我操，我卖的房子还没成交，补仓没钱了。
1840,2019/12/14,好
1841,2019/12/14,千股涨停
1842,2019/12/14,ji利好已经兑现
1843,2019/12/14,有些人，对他们来说利好也是跌，利空也是跌。就像有些所谓分析师一样每天都看空，那还玩什么股票，股票市场本来就是涨涨跌跌，可能我们这种小散资金不大，也纯粹拿闲钱玩玩，心情也就不一样。要不然一天到晚累不累，生活中还有很多美好的东西的。放轻松吧
1844,2019/12/14,利好、跨境通满仓
1845,2019/12/14,这次突要单边上涨一段时间了，捂好股票吧
1846,2019/12/14,
1847,2019/12/14,年底了，还是悠着点好，有行情估计也大概率是明年的事
1848,2019/12/14,记得下周获利落袋
1849,2019/12/14,千股涨停
1850,2019/12/14,小散将卷商股清仓，将底部卷商股给机构。
1851,2019/12/14,如果星期一大盘继续放量上涨，就可以确定大盘反转走势了，后面就是回调也难改变，因为很多资金会逢低吸纳，都知道股市最难熬的时间己经过去了
1852,2019/12/14,利好出口企业永和智控
1853,2019/12/14,下周一上3000点
1854,2019/12/14,现在错过上涨风险更大
1855,2019/12/14,周一冲高就跑
1856,2019/12/14,星期一上证高开25点！
1857,2019/12/14,周一风险极大
1858,2019/12/14,鼎龙没卖得亏啊
1859,2019/12/14,接下来到春节还是可以的
1860,2019/12/14,
1861,2019/12/14,这是高手，这也太厉害了
1862,2019/12/14,我咋说低迷的股市昨天咋就红彤彤呢
1863,2019/12/14,明天坚定卖房，接下来直奔股市全仓杀入
1864,2019/12/14,牛市这次真来了
1865,2019/12/14,厉害
1866,2019/12/14,卖房炒股的时代到了
1867,2019/12/14,好啊，疯牛来了，行情提前启动
1868,2019/12/14,是慢牛行情！
1869,2019/12/14,这么多激动的。昨天市场已经提前涨了。星期一估计微涨，不会涨1%以上。券商板块估计还会回调几天。跌的太久，借风启航。我买的江中制药啥时候才能启航呢？
1870,2019/12/14,已经开盘涨停了，还在做梦？
1871,2019/12/14,看看昨天美股的表现吧
1872,2019/12/14,特大长期的利好～难怪周五放量了～每支个股都补涨～只买不卖我进场～
1873,2019/12/14,周一万点长阳！全体股票一字涨停！全体持股散户欢庆祖国万岁！
1874,2019/12/14,利好中安科
1875,2019/12/14,难了点，慢慢的才挣钱兄弟
1876,2019/12/14,牛市来了
1877,2019/12/14,钢铁直男
1878,2019/12/14,不错啊，99.5几乎打败全国高手
1879,2019/12/14,行情还早着呢，个股有很多都趴着地下，启动都没启动，还有好长一个过程
1880,2019/12/14,早就说牛市来了，11月28号我都天天喊着要上车了，昨天满仓赚3个点，这一个月每个星期都是盈利的
1881,2019/12/14,全涨停
1882,2019/12/14,高手
1883,2019/12/14,周五大盘也涨了很多，我手里个股基本没涨
1884,2019/12/14,这个股还行吗？
1885,2019/12/14,不买点茅台啊
1886,2019/12/14,这个票好
1887,2019/12/14,你以为真的牛市来了
1888,2019/12/14,尽讲实话，大家都在等星期一千股涨停呢
1889,2019/12/14,最佳空仓时间是下周一十点半左右！
1890,2019/12/14,别急，年末资金回笼，利好正是让散户接盘
1891,2019/12/14,换个高开
1892,2019/12/14,利好对现的亨通光电，基本行情
1893,2019/12/14,
1894,2019/12/14,特大长期利好一难怪周互放量了一什么票都会涨一小散跑步赵场～
1895,2019/12/14,就你这样的还炒股
1896,2019/12/14,主力借利好出货啦
1897,2019/12/14,昨天美股都低调，你嗨的起来
1898,2019/12/14,千股涨停
1899,2019/12/14,看看美股昨天的表现吧
1900,2019/12/14,别高兴太早，还是看看周一个股表现吧
1901,2019/12/14,转发了
1902,2019/12/14,周一肯定不会跌
1903,2019/12/14,我哭了，昨天已经满仓，踩雷康美药业的亏损的能赶快回本！
1904,2019/12/14,人民币又回7了
1905,2019/12/14,牛
1906,2019/12/14,看大校文章的，综合来说赔不着。
1907,2019/12/14,不要休周末了，来今天就开盘，哈哈哈
1908,2019/12/14,中科曙光好票来的，我前段时间34买35跑了。
1909,2019/12/14,股海众生相，哈哈......！
1910,2019/12/14,全部涨停
1911,2019/12/14,昨天大涨才赚250，少了点
1912,2019/12/14,中肯之言
1913,2019/12/14,然后你撤退
1914,2019/12/14,理性分析下， 这个确实属于利好，但是： 第一，周五反应过了，从美股反应来看，美股收盘上涨3个点，不是3%哦！ 所以慎防 周一利好兑现，也就是利好出尽，冲高回落！ 第二，当前的 股指再向上面临前期压力位，需要倍量突破，大家可以密切关注 成交量，一旦成交量萎缩 行情就结束！毕竟时间节点已经来到年底了，是否有资金愿意在这里开始大规模上攻值得思量！ 第三 周五尾盘有几十亿资金已经出逃了，不知道他们是聪明还是笨！
1915,2019/12/14,高
1916,2019/12/14,美股昨天咋没飞起来呢
1917,2019/12/14,点赞
1918,2019/12/14,周一大盘涨停！
1919,2019/12/14,你这票会小涨，但是跌会大跌。
1920,2019/12/14,知识产权排第一位，下周 光一科技 等股要起爆。
1921,2019/12/14,幸好我没追高
1922,2019/12/14,送大家一句话：再大的激动也要留一份清醒
1923,2019/12/14,周KD刚好在低档交叉向上，股市中期将会上涨一段！
1924,2019/12/14,从周五走势分析周末有利好
1925,2019/12/14,已空！必须配合你，这时候不空仓，周一怎么建仓
1926,2019/12/14,今天是抢筹
1927,2019/12/14,这个可以有，先来五百万
1928,2019/12/14,我在熬夜看手机
1929,2019/12/14,哈哈哈，市场果然是先知先觉
1930,2019/12/14,干
1931,2019/12/14,祝福祖国！祖国强盛！
1932,2019/12/14,祝贺
1933,2019/12/14,年底能上3500点，明年底之前上5000点。牛市来了
1934,2019/12/14,重磅消息！利好港口！上港集团
1935,2019/12/14,周线漂亮！
1936,2019/12/14,看一下汇率
1937,2019/12/14,你是李大霄吗？
1938,2019/12/14,龙一
1939,2019/12/14,重大利好，散户赶紧入场
1940,2019/12/14,知识产权
1941,2019/12/14,去去去！不足以挂齿，就这么点资金。
1942,2019/12/14,周末搞钱，下周休假，满仓干
1943,2019/12/14,一股难求
1944,2019/12/14,周一还是拉指数
1945,2019/12/14,新手
1946,2019/12/14,我要 老板借我5k就够了
1947,2019/12/14,新手容易激动，信息又滞后。
1948,2019/12/14,利好兑现了咯，下周减仓，坚决
1949,2019/12/14,你今天清仓了吧
1950,2019/12/14,一看就是筹码丢在2856的空仓者，劵商强，风偏起！
1951,2019/12/14,我空仓是不是错过了全世界
1952,2019/12/14,开启牛市序幕！
1953,2019/12/14,大华、海康我一直玩
1954,2019/12/14,现在就开吧
1955,2019/12/14,周一大涨一百点
1956,2019/12/14,由于下午操作时间不够，我现在可是憋着百分之四百五十仓位过这个周末的，看到胸弟这么自信，我也激动得有点睡不着啊！
1957,2019/12/14,牛来了，牛来了，周一大面积涨停。多喜庆多喜爱必须有一份！
1958,2019/12/14,你要是当时埋伏了漫步者赚个两倍就可以了
1959,2019/12/14,怎么不买中建信投，一字横盘一个月了，今天启动了
1960,2019/12/14,星期四把证券全清了
1961,2019/12/14,失眠了
1962,2019/12/14,由于下午操作时间不够，我现在可是百分之四百五十仓位，看到兄弟这么说，我开心得睡不着啊
1963,2019/12/14,钱多钱少，有赚就好。开始小玩，积累经验。
1964,2019/12/14,春节前上3500点，有同意的吗？
1965,2019/12/14,我一个点波动就有你一年收益
1966,2019/12/14,
1967,2019/12/14,
1968,2019/12/14,真的利好
1969,2019/12/14,龙头老大
1970,2019/12/14,卧槽！这要是大资金的不就可以退休了
1971,2019/12/14,不错不错怪不得今天大涨！
1972,2019/12/14,利好落地
1973,2019/12/14,超级牛来了
1974,2019/12/14,牛牛牛起来！
1975,2019/12/14,利好海南瑞泽
1976,2019/12/14,周一看谁出价高了
1977,2019/12/14,好呀
1978,2019/12/14,我也睡不着，看来明天应该把刀磨一下，不然星期一再磨晚了怎么办
1979,2019/12/14,卖了房子开干！！！！
1980,2019/12/14,我现在有当代东方，鲁商发展，麦克奥迪。周一能吃肉嘛？
1981,2019/12/14,周一俺的涨停。
1982,2019/12/14,4千骨停板
1983,2019/12/14,终于有了进展，离牛市不会大远
1984,2019/12/14,借50万过来吧
1985,2019/12/14,大家醒醒，好戏在后头
1986,2019/12/14,大盘涨停
1987,2019/12/14,光一科技
1988,2019/12/14,罗牛山，开始数板
1989,2019/12/14,虽是利好，但周五已兑现了大部分。
1990,2019/12/14,有利于双边合作，有利于共同发展，有利于全球经济稳步发展。
1991,2019/12/14,来了来了，牛真的来了，不用睡了
1992,2019/12/14,被怕了啊
1993,2019/12/14,重大利好 我已进场 坐等上涨
1994,2019/12/14,莫非真让大校猜对了一次？
1995,2019/12/14,将促成牛市到来
1996,2019/12/14,仓中，利好兑现
1997,2019/12/14,股友可以过个好年了
1998,2019/12/14,有些利好兑现感觉，看看美股竟然不涨
1999,2019/12/14,错过了几百亿，星期一散步入场
2000,2019/12/14,科技股完了
2001,2019/12/14,如果我的包钢股份周一涨停，那就真的证明牛来了，不然也是表面
2002,2019/12/14,真正的重大利好！
2003,2019/12/14,牛来了 星期一
2004,2019/12/14,来两个过江龙，把广宇集团的小小庄干一下。？
2005,2019/12/14,大霄小号？
2006,2019/12/14,我也有嘉美包装
2007,2019/12/14,哈哈，老哥有钱。咱这没钱的起步就得晚个三四年
2008,2019/12/14,支持祖国，你就出这点力？
2009,2019/12/14,跟知识产权有何关系?
2010,2019/12/14,超级重大利好！！！
2011,2019/12/14,这周就这样了，下周见
2012,2019/12/14,李大霄今晚能睡得着觉吗
2013,2019/12/14,万一亏了，肉还可以么
2014,2019/12/13,字少事大
2015,2019/12/13,好辛苦啊！
2016,2019/12/13,利好
2017,2019/12/13,
2018,2019/12/13,猪肉曾经只要几角一斤，呵呵。茅台曾经0元以下，存在即合理。
2019,2019/12/13,懂不懂，就靠嘴
2020,2019/12/13,辛苦了
2021,2019/12/13,下周接着强势上涨 没上车的看看就好
2022,2019/12/13,不知道，只能说想卖的快要快卖完了
2023,2019/12/13,好事，坏事？
2024,2019/12/13,这个利好有点大
2025,2019/12/13,鸡巴半天一共10%都没涨到，心电图股少碰
2026,2019/12/13,可惜我差不多卖完了
2027,2019/12/13,
2028,2019/12/13,哈哈，有点意思，这句话我听出了很多东西，不过还是那句话，祝老哥发财。
2029,2019/12/13,大的基本面不支持牛市。
2030,2019/12/13,坚持公告：各位同志，发觉高负债的大基础建设公司，资金流动性不高，就是来融资的，涨也高不到哪里去，掉下去还磨叽很久，最后不一定比五年定期强。今日已经减持，下周本月将来继续减持，特此公告！各位同志们，同意的点赞。
2031,2019/12/13,真这么认为的吗？果然眼光独到
2032,2019/12/13,普涨而已吧
2033,2019/12/13,后面还有巨大的上升空间，边走边看吧。
2034,2019/12/13,"瓜哥，今天5,23强行吃进，也算吃了点肉，谢谢你"
2035,2019/12/13,这不是看空看多的理由，这是选股的理由之一，逻辑不能弄错了。
2036,2019/12/13,下面2大控股上市公司市值就达2千亿了，8大工程局估值才200亿，而8大工程局一年净利200-300亿
2037,2019/12/13,是啊！会吗？去年年会的时候有散户股东问过这事，当时董事长没说不拆也没说拆，回答是条件成熟时、政策允许时考虑。
2038,2019/12/13,周一大涨
2039,2019/12/13,一个月能到六块吗？
2040,2019/12/13,你这是什么几把理论，还乱教别人
2041,2019/12/13,那也应该是绿地退市，绿地不是好好的。
2042,2019/12/13,没什么不可以
2043,2019/12/13,外资今天主导砸盘！中建下午领跌！！基建板块更是下跌主力军！！
2044,2019/12/13,主力在大单出
2045,2019/12/13,好
2046,2019/12/13,没人赞啊哈哈
2047,2019/12/13,三个月（9.20—12.20），打个提前……
2048,2019/12/13,你听谁说的？
2049,2019/12/13,一分线玩一个月也是机构的目的，磨到你抛了为止，哈哈
2050,2019/12/13,梦想始终要有的，万一实现了？
2051,2019/12/13,做梦吧。那股指要多少点呀
2052,2019/12/13,中建的增速在核心资产里还是略微差了一点点，只能说比较稳，平均13%的增速，3000点的市场，PE可以给到7，再高也是得靠靠风口
2053,2019/12/13,25元我就可以退休了
2054,2019/12/13,地产、建筑，负债率太他妈高，资不抵债！！中行、农行、恒源煤电、宝钢股份、大秦铁路、友阿股份、金能科技、华锦股份、华泰股份、吉华集团、合肥百货、新凤鸣、浙能电力相对不错，爽歪歪！好股票，立帖为证！
2055,2019/12/13,5千亿市值我看可以
2056,2019/12/13,p
2057,2019/12/13,提仪好直的赞一个
2058,2019/12/13,贸易解禁对建筑行业确实没有啥帮助
2059,2019/12/13,那好吧，下周涨2毛，可满意？
2060,2019/12/13,今天应该给你鼓鼓掌了萎了这么久，今天算是往上顶了一点，虽然幅度小，但好歹功能还在
2061,2019/12/13,我5.26出的，一个月也就赚3分差价，知足常乐，希望周一在接过来
2062,2019/12/13,你知道底在哪里？滚一边去吧，懒得理你。
2063,2019/12/13,国外普遍负利率了，银行不行了，有利于谁
2064,2019/12/13,只要不爆雷，一般低位股按他这么说基本都没事。关键有几人人能不手痒克制住呢。
2065,2019/12/13,笑死我了
2066,2019/12/13,才0.37，九牛一毛
2067,2019/12/13,不管输赢持股一个月就扔，不会输的
2068,2019/12/13,股东人数减少是真的，加不加仓就不好说了
2069,2019/12/13,是0.27%
2070,2019/12/13,今天刚涨了8分，晚上就出公告，完了！完了！下周又开始跌了。
2071,2019/12/13,别问了，问了伤心
2072,2019/12/13,说得像真的似的，真那么神你早就是世界名人了，绝对比巴菲特出名，因为你做了他做不到的事—预测股价
2073,2019/12/13,应该轮到中国建筑上涨的时候了。今年全年都未涨过。
2074,2019/12/13,牛逼
2075,2019/12/13,　　12月13日晚，中国建筑(601668)公布2019年1月-11月经营情况简报。前11月，公司累计新签合同额约2.49万亿元，同比增长6.1%，整体业绩稳步增长。　　具体来看，建筑业务实现新签合同额2.15万亿元，同比增长3.4%。地产业务合约销售额实现3398亿元，同比增长26.7%；合约销售面积合计1908万平方米，同比增长15.7%；期末土地储备约1.04亿平方米，新购置土地储备1406万平方米。　　实物量指标方面，竣工面积共计1.77亿平方米，增速维持在35%高位；房屋建筑施工面积合计14.14亿平方米，同比增长5.8%。　　业内人士指出，中央经济工作会议定调2020年经济工作，宏观经济稳中向好的基本趋势不变，逆周期政策调节将延续。基建资金有望好转，助推基建行情。中长期来看，国内基建发展空间仍较高，财政发力及政策支持将推动基建增速回升。房地产政策方面，提出“稳地价、稳房价、稳预期”的长效管理调控机制，未来房地产市场有望实现平稳健康发展。
2076,2019/12/13,股价上不去，利润没增长，国企就这个屌样子
2077,2019/12/13,赚到钱了吗，利润呢，我们股东没看见，合同月月增长年年增长有用吗
2078,2019/12/13,　　中国建筑(601668)晚间公布2019年1月至11月经营情况简报。前十一个月，公司累计新签合同额2.49万亿元，同比增长6.1%。　　公告显示，公司建筑业务实现新签合同额2.15万亿元，较去年同期增长3.4%。其中，房屋建筑业务同比增长13.7%至1.75万亿元。实物量指标方面，房屋建筑竣工面积共计1.77亿平方米，同比增长35%；房屋建筑施工面积实现5.8%的增长，达到14.14亿平方米。　　此外，公司地产业务合约销售额达3398亿元，同比增长26.7%；合约销售面积为1908万平方米，同比增长15.7%；期末土地储备达1.04亿平方米，新购置土地储备1406万平方米。
2079,2019/12/13,分红三个点通胀都跑不过，很多低市盈率的分红都算好了不会多给，只有三四个点。如果纯为分红，买港股，高很多。但为什么那边还要过来买？因为这边投机风景独好。
2080,2019/12/13,好消息，说明下周又要开始跌了
2081,2019/12/13,去年分红70多亿 今年分红估计有80多亿 4000家上市公司比他高的估计只有个位数吧！说来说去就是吐槽股票不涨而已 主力机构不喜欢传统行业 扯那些东西干什么 ？
2082,2019/12/13,如果赚钱多的银行地产周期等能大笔分红，市场早上去了，可惜都是口袋里只进不出的主，我的是我的，你的也是我的。
2083,2019/12/13,我还有5000股，成本5.11。
2084,2019/12/13,有毛用，又不分工，股价又不涨
2085,2019/12/13, 　　12月13日晚间，中国建筑(601668.SH)公布2019年1-11月经营业绩。公司累计新签合同额24886亿元，整体业绩表现平稳。　　其中，建筑业务实现新签合同额21489亿元，较去年同期增长3.4%。房建业务累计同比增长13.7%至17518亿元。实物量指标方面，竣工面积共计17669万平方米，增速维持在35%高位，在建施工面积实现5.8%的增长，达到141397万平方米。　　此外，地产业务合约销售额实现3398亿元，同比增长26.7%；合约销售面积1908万平方米，同比增长15.7%；期末土地储备达10448万平方米，新购置土地储备达1406万平方米。　　专业人士指出，中央经济工作会议定调2020年经济工作，宏观经济稳中向好的基本趋势不变，逆周期政策调节将延续。基建资金有望好转，助推基建行情。中长期来看，国内基建发展空间仍较高，财政发力及政策支持将推动基建增速回升；房地产政策方面，中央提出“稳地价、稳房价、稳预期”的长效管理调控机制，未来房地产市场有望实现平稳健康发展。　
2086,2019/12/13,给个机会跌到15块八毛以下，我组团来。
2087,2019/12/13,再到15块八毛三下方，万人游资团都来跟主力博弈。
2088,2019/12/13,559每天每天埋单，我就不信吃不上？
2089,2019/12/13,我亏了九个点就等下周了
2090,2019/12/13,都已经这样了，如不是低，如不是起点在跌一些又如何，千万不要刚要启动你就跑，要跑早跑没必要这时跑
2091,2019/12/13,就看下周走势，如走势强劲，那好戏开始上演，连续拉几根大阳线没问题
2092,2019/12/13,三盛教育机会大于风险！越跌越关注！
2093,2019/12/13,狗日的，老子35的本，十万变3万了
2094,2019/12/13,感觉出了涨停趋势
2095,2019/12/13,一佗屎，天天跌，大盘暴涨，它不涨
2096,2019/12/13,现在长线投资06196、01988非常合算，现在年收益已达到股价的30%以上，市盈率只有3倍左右，股价不到净资产的一半。银行股长期收益稳定，而且每年收益都在梯增。买了银行股，就是银行股东了，全国银行的员工都在为您打工呢！每年的收益，没有任何人可以给贪污去。分红剩下的钱，也都纳入净资产。所以净资产会越来越高，当然股价也会越来越高的。短期股票涨跌与您无关，你就获利银行股的年收益就行了。 市盈率几倍就是分红收益几年回本，这个道理应该都懂吧？
2097,2019/12/13,现在长线投资06196、01988非常合算，现在年收益已达到股价的30%以上，市盈率只有3倍左右，股价不到净资产的一半。银行股长期收益稳定，而且每年收益都在梯增。买了银行股，就是银行股东了，全国银行的员工都在为您打工呢！每年的收益，没有任何人可以给贪污去。分红剩下的钱，也都纳入净资产。所以净资产会越来越高，当然股价也会越来越高的。短期股票涨跌与您无关，你就获利银行股的年收益就行了。 市盈率几倍就是分红收益几年回本，这个道理应该都懂吧？
2098,2019/12/13,新合同超预期加仓猛干目标价6.66元
2099,2019/12/13,不及预期，周一看跌！！中建又要割韭菜了！！
2100,2019/12/13,利好？
2101,2019/12/13,业绩挺稳定的，收入结构也在优化，恢复估值应该只是时间问题。
2102,2019/12/13,牛市来了
2103,2019/12/13,利好
2104,2019/12/13,
2105,2019/12/13,要暴涨了
2106,2019/12/13,这时候开发布会应该利好
2107,2019/12/13,路过
2108,2019/12/13,重大利好
2109,2019/12/13,利好圣农发展
2110,2019/12/13,啥情况
2111,2019/12/13,开始了
2112,2019/12/13,利好圣农发展
2113,2019/12/13,下周起飞了
2114,2019/12/13,今天利好已经兑现
2115,2019/12/13,牛市来了，和大校一样，晚上我也睡不着觉了！
2116,2019/12/13,这时候开发布会应该利好
