,time,author,comment,header
38,09月07日 ,山东股友,对于价值投资者应该透过报告分析，做到心中有数，且不可满脑子充实以市场情绪为导向的韭菜思维方式，投资者自己才是那个最大的那个低点，情绪化第2点随意投，随手交易，第3点追高追热点概念，第4点参与此事杠杆加大无法控制，第5点被高收益迷惑，第5个大点请抓品牌消费，不辜负这个时代优质股10年8年不断创新高穿透多少国际国内的宏观微观的利空风雨打击，这说明什么呢？有人有消费就有成长，好企业不要在意太多的坏消息，吃喝玩乐行使人本性谁也阻止不了，紧抓有护城河的品牌消费企业，这是我们最该做的事，人生尽好不慌不忙，虽专注投资一样无暇优越无下感伤啊，持股守息祝冬日暖阳赚不赚钱将为时间烦恼，忧虑留给市场以我独留收息，喜悦跟随优质企业深刻踏浪，哪怕您，企业跟随优势企业深刻踏浪，哪怕年纪一毫一晃就舒展了，累积起来就是金山银山存储万代宝藏，莫辜负这伟大时代，幸福好时光，好投资，持续我们安安静静的参股最优企业,对于价值投资者应该透过报告分析，做到心中有数
39,09月06日 ,甘肃股友,"以前买过一瓶海天酱油甜哇哇的，从此再也不买海天，真不明白这种酱油居然被机构炒到3000亿市值.四川重庆最畅销的酱油是三不加，反正我只买三不加。超市货架上三不加占的摊位最大，海天最小。.海天酱油如果真好，为何只卖10元1瓶？三不加卖25元1瓶茅台<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>等机构抱团炒作的白马股泡沫到底有多巨大？.三不加酱油26元一瓶，海天酱油6元一瓶，作为一家低端的酱油企业<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>拿什么支撑3000亿市值？另外，<span class=""showStock"" id=""stock_sz002650"">加加食品</span><span id=""quote_sz002650""></span>也是卖酱油的，才30亿市值，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>凭什么炒到3000亿市值？<span id=""show_stock_str"" ></span>",以前买过一瓶海天酱油甜哇哇的
40,09月06日 ,北京股友,"<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>：周线：价格还在周线布林上轨之外，冲天炮走势，KD继续高档钝化，多头上涨完全没有改变。日线：1.恒瑞区间整理结束以后，一直延续阶梯式上涨走势。2.连续5天整理守稳在日线转弱价77.5元之上，今日直接站上5日线，日线止稳，日线转弱价还是77.5元，没有跌破以前，都属于强势上涨或整理。3.目前均线多头排列，往后一段时间扣抵也扣抵在低指数，更有利于股价的上涨，多头趋势已经形成，短期内不太容易改变，拿住拿稳。4.目前KD还是强势结构，过前高机会非常大，日线压力区82.8元正负0.2元，压力区不宜追高，价差利用回档低吸高抛。5.短线30分钟KD进入钝化区，短线压力80.3元正负0.3元，突破站稳KD将钝化，短线牵动长线，30分KD能钝化，必进带动日线KD钝化成立。6.另外一点，这周外资的持续买入，对这些白马型的个股都属于利好，外资一般长期投资较多，外资在A股市场一直是风向标，他们既然持续买入，我们也就没有什么担心的。<span id=""show_stock_str"" ></span>",恒瑞医药：周线：价格还在周线布林上轨之外，冲天炮走势
41,09月06日 ,广东股友,如果A股行情在这一次放巨量也死掉，说明资金信心还是不足，增量资金还没有大规模的入场，北上资金的热情抵不住场内资金的出逃。如果这一次A股没有死掉，反而继续高举高打，说明股市已经迎来了新时代——增量博弈时代。在增量博弈时代里，量能会越放越高，放量是火上加油，是牛市全面来临的信号。,如果A股行情在这一次放巨量也死掉，说明资金信心还是不足
43,09月06日 ,江西股友,"财联社（上海，记者 徐红）讯 ，上市公司2019年半年报披露已结束。纵观报告期内医药板块各子行业（按申万三级行业分类）的表现，其中以生物制品板块最为突出，疫苗保持了较好的势头，血制品修复态势明显，而生长激素等产品也表现出了优异的销售态势。对行业触底回升的预期加上业绩的佐证，血液制品被认为是目前医药板块确定性较高的细分领域之一，受到市场关注。那么，投资A股血液制品行业需要注意什么？整个行业又有哪些利好与利空因素？对此，业内资深专家认为，从市场发展空间来看，国内血制品行业仍有较大的潜力；同时，从产品生产层面来看，企业的生产技术与管理水平已基本能保证血液制品的安全性。不过，这个行业也不可避免地存在着一些问题，如血浆原料的供应不足、血制品临床应用能力不够等。此外，目前行业监管体系还不够科学和合理，这就会导致一定的政策风险，可能会较大地影响行业的未来发展。血浆管理仍待松绑人的血液由有形成分（红细胞、白细胞、血小板）和无形成分（血浆）两部分组成。通过加入抗凝剂，血液可分离成三部分，从下往上依次为红细胞+血小板、白细胞以及血浆。血浆即为血液制品的原料。在我国，用于生产血液制品的原料血浆都是通过依法设立的单采血浆站进行采集。而出于保障血液制品安全的考虑，我国对单采血浆站的管理较为严格，对新设浆站设定了严格的要求和条件，导致浆站数量增长缓慢。此外，目前血浆来源有单采血浆和回收血浆两种。单采血浆主要通过商业化的单采血浆站获得，利用单采血浆技术从人体采集血浆，其他成分则当场回输至捐献者体内；回收血浆主要通过政府或非营利性机构采集。从人体中采集全血，在体外进行分离，分离出的红细胞、血小板、白细胞作为临床使用，剩余血浆则可用于临床或工业生产但不同于欧美国家“允许回收血浆用于血液制品的生产”的政策，在中国，回收血浆并不允许调拨给血制品企业，企业原料血浆只能通过单采血浆技术采集。多个原因综合在一起，最后导致国内血浆供应能力的不足。“我们国家血制品行业最大的问题在于血浆的管理。目前国内血制品企业合并生产能力在20000吨以上，年血浆需求量在12000吨～15000吨左右，而2018年的全国血浆采集量大概8600余吨，所以这个行业不是产能跟不上，也不是没有需求，而是原料血浆的紧缺。”一位业内专家在接受记者采访时表示。血制品临床应用潜力仍待释放 血浆蛋白通过分离提纯可以得到白蛋白、免疫球蛋白及凝血因子三大类血液制品。而与国外相比，国内血制品行业存在的另一大问题便是血液制品品类仍有限（国外20多种，国内10多种）。“此外，在我们国家，公众以及医生对血液制品的认识和了解也都很有限，导致血制品临床使用不够广泛。在国内，起码80%～90%的临床医生对血液制品并不了解，更何况普通<span class=""showStock"" id=""stock_sh603883"">老百姓</span><span id=""quote_sh603883""></span>。”前述专家表示。“以免疫球蛋白为例，静脉注射用免疫球蛋白在国外的临床应有80多种，包括癌症治疗、对抗某些严重的细菌和病毒感染等，在国外静脉注射用免疫球蛋白一直供不应求，但在国内却还有很大的库存。这也说明我们对医生的再教育、对病人的科普都还不够，需要加强。”对方解释道。“目前静丙（静脉注射用人免疫球蛋白）有一定滞销，主要原因是国内企业出于种种原因，学术推广积极性不高，现在就只有中生集团会做一些。”一位企业人士向记者证实道。有趣的是，在日前发表于学术期刊《细胞研究》（Cell Research）的一篇论文中，四川大学宋旭教授领导的研究团队在人体内发现一组抗菌性蛋白可以有效抗击超级细菌，为应对多重耐药细菌的危机提供了一种潜在的新策略。而这种抗菌性蛋白就是凝血因子。行业监管体系仍待完善2019年2月5日，上海新兴医药股份有限公司静注人免疫球蛋白被曝出艾滋病抗体阳性。一时之间，血液制品安全性以及企业的生产管理水平再次成为舆论焦点。“事实上，我们国家的血液制品质量与国外相比相差无几，有些企业的一些产品甚至比国外都好。在安全性方面，目前血液制品生产在病毒灭活处理上的技术已经相当成熟，基本可以保证用药安全，这10多年来，世界上很少发现通过血液制品感染的艾滋病、丙肝或者乙肝等。所以技术层面是没有问题的。”前述业内专家告诉记者。“另外，原料血浆在采集时、在投料生产前还要通过多次病毒检疫，血制品在出厂前以及上市前也要通过多次检测，基本也是能排除病毒污染的可能的。”对方补充道。“技术并不会是制约国内血制品行业发展的‘拦路虎’，相关监管及管理体系的不完善才是。目前，监管国内血制品行业的主要有卫健委（疾控中心隶属于卫健委体系）和药监局两个部门，其中卫健委管理血源，而药监局监管质量，但关于这个行业的一些政策制定却是没有一个相对应的机构来做，以引导企业的健康科学发展。”上述业内专家告诉记者。（来源：财联社的财富号 2019-09-06 13:56） [点击查看原文]<span id=""show_stock_str"" ></span>",血制品修复态势明显 专家：前景广阔但投资仍需警惕政策风
44,09月06日 ,云南股友,价值投资就是分析一个企业，寻找这个企业的优点，并且知道这个优点能够维持多长时间，是否能够打败自己的竞争对手，并且成为行业内的领导者，特别是那些细分行业，只有成为行业的老大，才是我们投资的对象。当你在现实当中，如果手上有一百万，打算要做生意，或者开个实体店的时候，你一定会评估一下自己具有什么样的资源，有什么样的能力，然后才打算着手去做，绝对不会只看一眼公司代码就决定把这些现金投入进去。是到了股票市场里，却经常发生这样的事情，你对投资的股票了解多少？是什么让你有信心对它投入巨额资金，只有想明白了这些，才可以去动手投资。,价值投资就是分析一个企业，寻找这个企业的优点
45,09月05日 ,贵州股友,"自上而下看，医药是内需主导的产业，兼具消费属性和科技属性，受国际因素影响较小，避险性强，这些特点使得偏好消费和偏好科技的资金都会增加医药股的仓位。而自下而上看，2019版医保目录调整，进一步展示政策鼓励创新、打击辅助用药的力度和决心，整体利好行业，为基本面形成了一定的支撑。从医药行业内部看，政策风险已经不大，集采政策已经向缓和方向修复，医保谈判即使大幅降价也对新药的利好，暂未看到可预期的大的负面因素。可持仓<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>等龙头<span id=""show_stock_str"" ></span>",自上而下看，医药是内需主导的产业，兼具消费属性和科技属
46,09月05日 ,北京股友,"<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>：1.恒瑞连续4天的横盘整理，但是价格还守稳在日线支撑区77.5元之上，目前还属于强势整理。2.不过恒瑞已经高角度上涨一段时间，回测月线买点2的机会不是没有，一旦77.5元跌破，就是往月线买点2去修正。3.日线KD已经结束钝化死叉向下，但是只要价格能收稳在77.5元之上都没事，等KD热度修正完毕就是另一个起点的开始。4.恒瑞日线转强价80.7元，短线压力区80元正负0.3元。<span id=""show_stock_str"" ></span>",恒瑞医药：1.恒瑞连续4天的横盘整理
47,09月05日 ,北京股友,"600276本来就是一直有争议的上市公司，有争议才会有投资股东进进出出，机构才能拿到小散宝贵的筹码，只有少数智者才真正看得懂的公司，只有智者才能在漫长岁月中亨受到恒瑞每一步成长为每个投资大小股东带来丰厚的利润，所以这个世界上永远都是富人少，穷人多，投资股市永远都是一赚，二平，七亏千古不变的真理,,,,,,,,",600276本来就是一直有争议的上市公司
48,09月05日 ,黑龙江股友,"<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>和<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>的泡沫太巨大了！作为一家低端的酱油企业<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>拿什么支撑3000亿市值？茅台恒瑞等机构抱团炒作的白马股泡沫到底有多巨大？.三不加酱油26元一瓶，海天酱油6元一瓶，作为一家低端的酱油企业<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>拿什么支撑3000亿市值？另外，<span class=""showStock"" id=""stock_sz002650"">加加食品</span><span id=""quote_sz002650""></span>也是卖酱油的，才30亿市值，<span class=""showStock"" id=""stock_sh603288"">海天味业</span><span id=""quote_sh603288""></span>凭什么炒到3000亿市值？<span id=""show_stock_str"" ></span>",恒瑞医药和海天味业的泡沫太巨大了！ 作为一家低端的酱油
50,09月04日 ,广东股友,"8月29日,<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>发布 2019 年半年报,上半年实现营业收入 100.26 亿元, 同比增长 29.19%;归母净利润24.12 亿元,同比增长 26.32%;扣除非经常性损益后归母净利润 22.89 亿元,同比增长 25.21%。  一、华丽业绩  作为一家上市近20年的老牌A股公司,竟然一直保持着20%以上的增长率,从营收不足5亿增加到如今的200亿。  这几乎是一个""不可能完成的任务"",公司靠什么维持高增长的呢?  1、行业红利  《中国劳动力动态调查:2017年报告》显示,中国劳动力的平均年龄为37.62岁,中国的劳动者在不断的老去。  不仅如此,整个国家的人口也在不断的老去。  我国60岁以上老年人口20243万,占总人口的14.9%。其中65岁及以上人口13161万人。全世界老年人口超过1亿的国家只有中国。2亿老年人口数几乎相当于印尼的总人口数,已超过了巴西、俄罗斯、日本等人口大国的人口数。如果作为一个国家的总人口数,也能排世界第四位。预计2033年前后将翻番到4亿,到2050年左右,老年人口将达到全国人口的三分之一,""银发潮""将对我国的经济、社会、政治、文化发展产生深远的影响。  老龄化最迫切面对的,就是医疗和养老问题。  大部分人一生中开销最大的不是房子不是汽车,而是医疗。医疗不仅是个人的负担,同时也是国家沉重的负担。  2、研发优势  公司投入大量资金进行研发,主要方向是抗肿瘤药物和麻醉药,目前这几类药物的市场需求非常高。尤其是随着医疗行业国产化替代的进行,恒瑞的市场越做越大。  二、优异的资产负债构成  不少上市公司的高成长性,是牺牲了资产负债结构以及周转率为代价的。  而<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>的资产负债率近20年来,基本维持在10%左右。公司的应收账款周转率和存货周转率长期来,也变化不大。  账面没有一分钱借款和债券,经营性现金流量净额常年优异。说明公司恪守""多大金刚钻就揽多少瓷器活""的原则,生产规模的扩大完全靠经营收到的现金来投入。  不贷款,不融资,财务费用一直为负数,2019年上半年利息收入超过6000万,理财收益高达1.56亿。作为一家优秀的创新药生产企业,仅靠理财收益就能秒杀数百家上市公司的利润,公司的竞争力是十分惊人的。  三、强悍的研发支出账务处理方式  在<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>所有的财务指标中,最值得大书特书的,是公司的研发支出核算方式。  2019 年上半年公司累计投入研发资金 14.84 亿元,比上年同期增长 49.13%,研发投入占销售收入的比重达到 14.80%。  研发支出和占营收比例虽然很高,但上市以来公司的研发支出资本化率一直为0。  什么叫做研发资本化呢?  根据会计准则规定,研发支出可以计入研发费用,符合一定条件的也可以计入无形资产。计入研发费用和计入无形资产对公司当年的利润影响不同。  如果在研发费用中核算,会抵消当年的利润,放在无形资产中,则可以分几年进行摊销,对利润的影响分摊到以后年度,研发支出资本化更有利于利润表更好看,相应的优化了PE指标。  每年把数十亿的亿研发支出费用化的公司是相当有魄力的,按照同行研发支出较低的资本化率(如<span class=""showStock"" id=""stock_sh600196"">复星医药</span><span id=""quote_sh600196""></span>为30%左右)计算,公司每年""虚减""的利润近数亿元。  四、可能是A股唯一一个采用加速折旧法的上市公司  为了分析固定资产的折旧方式,笔者曾查阅过500多家上市公司的财报。最终发现只有<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>采用了加速折旧法,公司很可能是A股唯一一个采用加速折旧法的上市公司。  根据会计准则,固定资产折旧有多种方式,如平均年限法、年数总合法、双倍余额递减法等。主要有两大类,一类是平均年限法,另一类是加速折旧法。  绝大多数上市公司都采用了平均年限法,比如1000万元的资产,10年折旧期,每年折旧就是100万元。  <span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>却对医药生产设备采用了加速折旧法(年数总和法),导致的结果就是大部分折旧在前几年计提,也会大幅减少利润。在加速折旧的同时,公司的固定资产折旧年限都非常短短,比如房屋建筑物只有20年,对比<span class=""showStock"" id=""stock_sz002230"">科大讯飞</span><span id=""quote_sz002230""></span>同类固定资产是40年,年限短了一半,每年计提的折旧就会多一倍,利润就相应减少。  从折旧方式来看,<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>的业绩是建立在非常扎实的利润基础之上的,同等净利润,<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>和财报注水的其他公司相比,要更实诚一些。  五、长期高毛利的背后,其他应收款里的疑点  最让人难以理解的是,公司的毛利率和净利率几乎维持不变。十几年来,毛利率一直在85%左右,净利率在25%左右,这是连茅台都很难达到的稳健指标。  当公司的基数达到一定规模后,继续维持高增长是很难的,恒瑞有什么秘方吗?  2018年起,公司有一个指标出现了异常,那就是其他应收款。  笔者曾经多年从事上市公司财报编制工作,其他应收款是最值得关注的指标之一。主要原因就是这个项目很容易出现挂账费用,通过变通的延迟入账,减少利润指标的压力。  什么叫做挂账费用?  比如公司实际花了100万的办公费,处于某些原因(发票未到账、减轻当年利润压力等),这100万视同""其他应收款""入账,暂不计入费用,在合适的时机再转入办公费。这种财务核算方式,叫做挂账费用。  2018年年报显示,公司的其他应收款从上年同期的2.3亿暴增到9.7亿,涨幅竟然达到了316.88%。  到了2019年半年报,更是增加到了10.95亿元。  如此巨额的其他应收款是否合理呢?  公司对此解释有三点,并称不存在大股东占用资金的情况:  一是分线销售,新设了肿瘤、影像、综合事业部,原区域管理机构相应分设,是原来的二倍,机构备用金增加;  二是分线销售后,学术及销售员人数增加近4000人,备用金增加;  三是研发临床队伍也在壮大,人数增加近1000人,备用金也在增加。  基于<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>的优质财务状况,笔者也认为大股东占用资金的可能性不大。但是,费用性挂账的可能性非常大。  备用金本质上是待入账的费用,可能已经发生,也可能尚未发生。在过去银企直连不太发达的年代,为了便于驻外员工高效的办理业务,备用金比较常见。但随着互联网和电子支付的发展,企业的备用金管理发生了翻天覆地的管理。员工可以通过信息系统远程报销,公司可以通过信息系统自动打款,大部分企业都取消了大额备用金的管理模式。  分线销售固然会增加备用金,但2017年年报显示,其他应收款中,公司的个人往来款只有8450万元;2019年半年报显示,其他应收款中,公司的个人往来款高达10.56亿元。  在现代化支付手段极其完备的情况下,超十倍的增加毫无必要。说明并非因为销售模式改革导致,实际上是在各环节积压的未入账的费用。  六、总结  整体来看,恒瑞的财务指标非常优异,并保持着十几年的高成长性。但是,随着基数的越来越大,公司的增速压力也比较大。为了保持账面好看,给投资者信心,公司很可能开始适当的通过财技进行修饰。<span id=""show_stock_str"" ></span>",恒瑞医药 长期高毛利背后疑点重重
51,09月04日 ,湖南股友,"<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span> 长线牛股。无论是管理层，还是研究人员甚至普通员工，他们都是一流的。经过二十年艰苦努力，公司已在国内医药行业独占鳌头。5G有华为，医药有恒瑞。底气足的<span class=""showStock"" id=""stock_sh600276"">恒瑞医药</span><span id=""quote_sh600276""></span>，未来五到十年将继续以较快速度增长，无疑是一个穿越牛熊的长线牛股。<span id=""show_stock_str"" ></span>",恒瑞医药长线牛股
52,09月04日 ,江西股友,"8月29日,恒瑞医药发布 2019 年半年报,上半年实现营业收入 100.26 亿元, 同比增长 29.19%;归母净利润24.12 亿元,同比增长 26.32%;扣除非经常性损益后归母净利润 22.89 亿元,同比增长 25.21%。  一、华丽业绩  作为一家上市近20年的老牌A股公司,竟然一直保持着20%以上的增长率,从营收不足5亿增加到如今的200亿。  这几乎是一个""不可能完成的任务"",公司靠什么维持高增长的呢?  1、行业红利  《中国劳动力动态调查:2017年报告》显示,中国劳动力的平均年龄为37.62岁,中国的劳动者在不断的老去。  不仅如此,整个国家的人口也在不断的老去。  我国60岁以上老年人口20243万,占总人口的14.9%。其中65岁及以上人口13161万人。全世界老年人口超过1亿的国家只有中国。2亿老年人口数几乎相当于印尼的总人口数,已超过了巴西、俄罗斯、日本等人口大国的人口数。如果作为一个国家的总人口数,也能排世界第四位。预计2033年前后将翻番到4亿,到2050年左右,老年人口将达到全国人口的三分之一,""银发潮""将对我国的经济、社会、政治、文化发展产生深远的影响。  老龄化最迫切面对的,就是医疗和养老问题。  大部分人一生中开销最大的不是房子不是汽车,而是医疗。医疗不仅是个人的负担,同时也是国家沉重的负担。  2、研发优势  公司投入大量资金进行研发,主要方向是抗肿瘤药物和麻醉药,目前这几类药物的市场需求非常高。尤其是随着医疗行业国产化替代的进行,恒瑞的市场越做越大。  二、优异的资产负债构成  不少上市公司的高成长性,是牺牲了资产负债结构以及周转率为代价的。  而恒瑞医药的资产负债率近20年来,基本维持在10%左右。公司的应收账款周转率和存货周转率长期来,也变化不大。  账面没有一分钱借款和债券,经营性现金流量净额常年优异。说明公司恪守""多大金刚钻就揽多少瓷器活""的原则,生产规模的扩大完全靠经营收到的现金来投入。  不贷款,不融资,财务费用一直为负数,2019年上半年利息收入超过6000万,理财收益高达1.56亿。作为一家优秀的创新药生产企业,仅靠理财收益就能秒杀数百家上市公司的利润,公司的竞争力是十分惊人的。  三、强悍的研发支出账务处理方式  在恒瑞医药所有的财务指标中,最值得大书特书的,是公司的研发支出核算方式。  2019 年上半年公司累计投入研发资金 14.84 亿元,比上年同期增长 49.13%,研发投入占销售收入的比重达到 14.80%。  研发支出和占营收比例虽然很高,但上市以来公司的研发支出资本化率一直为0。  什么叫做研发资本化呢?  根据会计准则规定,研发支出可以计入研发费用,符合一定条件的也可以计入无形资产。计入研发费用和计入无形资产对公司当年的利润影响不同。  如果在研发费用中核算,会抵消当年的利润,放在无形资产中,则可以分几年进行摊销,对利润的影响分摊到以后年度,研发支出资本化更有利于利润表更好看,相应的优化了PE指标。  每年把数十亿的亿研发支出费用化的公司是相当有魄力的,按照同行研发支出较低的资本化率(如复星医药为30%左右)计算,公司每年""虚减""的利润近数亿元。  四、可能是A股唯一一个采用加速折旧法的上市公司  为了分析固定资产的折旧方式,笔者曾查阅过500多家上市公司的财报。最终发现只有恒瑞医药采用了加速折旧法,公司很可能是A股唯一一个采用加速折旧法的上市公司。  根据会计准则,固定资产折旧有多种方式,如平均年限法、年数总合法、双倍余额递减法等。主要有两大类,一类是平均年限法,另一类是加速折旧法。  绝大多数上市公司都采用了平均年限法,比如1000万元的资产,10年折旧期,每年折旧就是100万元。  恒瑞医药却对医药生产设备采用了加速折旧法(年数总和法),导致的结果就是大部分折旧在前几年计提,也会大幅减少利润。在加速折旧的同时,公司的固定资产折旧年限都非常短短,比如房屋建筑物只有20年,对比科大讯飞同类固定资产是40年,年限短了一半,每年计提的折旧就会多一倍,利润就相应减少。  从折旧方式来看,恒瑞医药的业绩是建立在非常扎实的利润基础之上的,同等净利润,恒瑞医药和财报注水的其他公司相比,要更实诚一些。  五、长期高毛利的背后,其他应收款里的疑点  最让人难以理解的是,公司的毛利率和净利率几乎维持不变。十几年来,毛利率一直在85%左右,净利率在25%左右,这是连茅台都很难达到的稳健指标。  当公司的基数达到一定规模后,继续维持高增长是很难的,恒瑞有什么秘方吗?  2018年起,公司有一个指标出现了异常,那就是其他应收款。  笔者曾经多年从事上市公司财报编制工作,其他应收款是最值得关注的指标之一。主要原因就是这个项目很容易出现挂账费用,通过变通的延迟入账,减少利润指标的压力。  什么叫做挂账费用?  比如公司实际花了100万的办公费,处于某些原因(发票未到账、减轻当年利润压力等),这100万视同""其他应收款""入账,暂不计入费用,在合适的时机再转入办公费。这种财务核算方式,叫做挂账费用。  2018年年报显示,公司的其他应收款从上年同期的2.3亿暴增到9.7亿,涨幅竟然达到了316.88%。  到了2019年半年报,更是增加到了10.95亿元。  如此巨额的其他应收款是否合理呢?  公司对此解释有三点,并称不存在大股东占用资金的情况:  一是分线销售,新设了肿瘤、影像、综合事业部,原区域管理机构相应分设,是原来的二倍,机构备用金增加;  二是分线销售后,学术及销售员人数增加近4000人,备用金增加;  三是研发临床队伍也在壮大,人数增加近1000人,备用金也在增加。  基于恒瑞医药的优质财务状况,笔者也认为大股东占用资金的可能性不大。但是,费用性挂账的可能性非常大。  备用金本质上是待入账的费用,可能已经发生,也可能尚未发生。在过去银企直连不太发达的年代,为了便于驻外员工高效的办理业务,备用金比较常见。但随着互联网和电子支付的发展,企业的备用金管理发生了翻天覆地的管理。员工可以通过信息系统远程报销,公司可以通过信息系统自动打款,大部分企业都取消了大额备用金的管理模式。  分线销售固然会增加备用金,但2017年年报显示,其他应收款中,公司的个人往来款只有8450万元;2019年半年报显示,其他应收款中,公司的个人往来款高达10.56亿元。  在现代化支付手段极其完备的情况下,超十倍的增加毫无必要。说明并非因为销售模式改革导致,实际上是在各环节积压的未入账的费用。  六、总结  整体来看,恒瑞的财务指标非常优异,并保持着十几年的高成长性。但是,随着基数的越来越大,公司的增速压力也比较大。为了保持账面好看,给投资者信心,公司很可能开始适当的通过财技进行修饰。",恒瑞医药 长期高毛利背后疑点重重
53,09月04日 ,黑龙江股友,"转发                                                                                                                                                                                ◆                                                  ◆                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    沙漠之狐19861010                                                                                                            发表于 2019-09-03 23:53:21                                                                                                                                              [白云山吧] 1H19主营净利润增长超预期公司公布1H2019业绩：营业收入人民币333.4亿                                                  1H19主营净利润增长超预期公司公布1H2019业绩：营业收入人民币333.4亿元，同比增长125%；归母净利润25.5亿元，同比下降2.7%，扣非净利润为22.1亿元，同比增43.1%，对应每股盈利1.57元，若不考虑去年2季度一次性公允价值变动10.81亿，上半年归母净利润同比增66.0%。1H2019大南药收入超预期以及王老吉利润率超预期。发展趋势大南药分部利润总额同比增长41.0%，主要来自于收入端驱动。2019年上半年，大南药收入同比增长30.4%，剃掉王老吉药业部分并表，我们预期内生收入同比增长20.0% ，主要由于公司继续培育“时尚中药”和“巨星品种”带来销量增加，以及部分产品提价。化学药收入同比增长25.4%，在大南药中占比为56%；中成药收入同比增长37.4%。毛利率为44.8%，基本保持稳定。扣除政府补贴，大健康分部利润总额同比增长约50.0%，主要由于毛利率大幅改善以及绿盒并表。2019年上半年，大健康收入同比增11.0%，毛利润率达到49.6%，同比增12个百分点。此外，公司于5月初以自有资金13.89亿元购买集团持有的王老吉商标。此外，公司将继续实施王老吉单品多元化和品类多元化战略，及推进红绿王老吉协同发展，加大刺柠吉、核桃露、椰汁等新品推广力度。两票制负面影响逐渐减轻。大商业分部收入同比增387.0%，主要由于广州医药并表（我们预计上半年广州医药贡献收入160亿元 ）。2019年上半年，广州医药纯销比例继续上升，达到60 %（vs2016年~50%）。流通业务上半年拖累公司整体经营性现金流，主要由于医院销售比重有所提高。盈利预测与估值考虑公司主营利润改善，我们上调2019/2020年净利润16.5%/17.9%至36.04亿元/43.09亿元。当前A股股价对应2019/2020年17.9倍/15.0倍市盈率。当前H股股价对应2019/2020年13.2倍/11.1倍市盈率。A股维持跑赢行业评级，但由于公司主营利润改善，我们上调目标价6.0%至49.30元，对应22.2倍2019年市盈率和18.6倍2020年市盈率，较当前股价有24.0%的上行空间。H股维持跑赢行业评级和41.80港元目标价，对应16.8倍2019年市盈率和14.1倍2020年市盈率，较当前股价有27.6%的上行空间。风险消费市场竞争激烈，大南药承压。相关股票：$白云山(SH600332)$研究员： 中金公司 朱言音,邹朋发布时间：2019-08-24数据由 @港澳资讯  提供",转发
54,09月04日 ,黑龙江股友,1，恒瑞医药在大级别上升通道内强势上涨，上涨目标位看到通道上轨附近；2，近期股价开始走三步退两步，形成连续高点，鉴于股价已经持续大幅上涨，这种情况更大可能是上涨乏力，滞涨的表现，也就是说，股价距离波段高点已经不远了；3，下方小旗形成交密集对于股价有支撑，且股价连续两个交易日在大阳线的范围内震荡，短期内股价小幅反弹的可能性很大。,技术分析 | 恒瑞医药 600276
